Running [WRITE, READ] with 10 threads 60 minutes
time,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1549921029,1904694,1421.0,1421.0,1421.0,3.29,1.28,9.13,54.82,63.34,64.82,0.01,1903798,1540.0,1540.0,1540.0,3.43,1.59,9.90,52.82,65.54,66.16,0.01177
1549921030,1906145,1451.0,1451.0,1451.0,3.17,1.57,7.51,25.21,153.88,154.01,0.01,1905308,1510.0,1510.0,1510.0,3.55,1.73,8.72,48.89,103.22,178.13,0.01176
1549921031,1907271,1126.0,1126.0,1126.0,3.82,1.49,8.34,56.16,168.43,172.62,0.01,1906648,1340.0,1340.0,1340.0,3.96,1.65,9.23,53.44,167.12,172.88,0.01176
1549921032,1908749,1478.0,1478.0,1478.0,2.97,1.23,7.95,48.40,69.53,175.51,0.01,1908132,1484.0,1484.0,1484.0,4.00,1.52,9.85,44.70,184.16,185.99,0.01175
1549921033,1910501,1752.0,1752.0,1752.0,2.76,1.34,6.75,46.47,63.11,64.29,0.01,1909799,1667.0,1667.0,1667.0,2.66,1.42,6.37,33.39,63.11,68.29,0.01175
1549921034,1912067,1566.0,1566.0,1566.0,3.19,1.31,6.98,55.97,143.26,155.71,0.01,1911262,1463.0,1463.0,1463.0,3.63,1.51,8.45,55.38,152.31,154.14,0.01174
1549921035,1913366,1299.0,1299.0,1299.0,4.33,1.51,9.92,84.67,149.42,151.78,0.01,1912294,1032.0,1032.0,1032.0,4.52,1.51,10.74,78.97,142.08,153.22,0.01174
1549921036,1915004,1638.0,1638.0,1638.0,2.78,1.36,7.16,42.40,67.17,74.84,0.01,1914045,1751.0,1751.0,1751.0,3.07,1.62,7.71,51.31,67.50,79.69,0.01173
1549921037,1916568,1564.0,1564.0,1564.0,3.35,1.36,9.84,54.79,64.39,67.83,0.01,1915401,1356.0,1356.0,1356.0,3.48,1.54,8.84,56.46,76.74,100.66,0.01173
1549921038,1918175,1607.0,1607.0,1607.0,3.05,1.44,7.49,51.18,75.04,81.00,0.01,1916984,1583.0,1583.0,1583.0,3.19,1.53,8.15,49.12,81.72,89.33,0.01172
1549921039,1919837,1662.0,1662.0,1662.0,3.14,1.34,6.91,59.77,69.34,72.42,0.01,1918537,1553.0,1553.0,1553.0,3.04,1.55,6.52,55.28,72.94,88.28,0.01172
1549921040,1921748,1911.0,1911.0,1911.0,2.29,1.23,6.04,14.01,68.75,73.01,0.01,1920515,1978.0,1978.0,1978.0,2.81,1.44,6.68,45.55,73.07,84.61,0.01171
1549921041,1923506,1758.0,1758.0,1758.0,2.61,1.50,6.57,23.54,69.07,72.81,0.01,1922382,1867.0,1867.0,1867.0,2.86,1.72,6.49,44.40,64.82,67.70,0.01170
1549921042,1925067,1561.0,1561.0,1561.0,3.04,1.48,7.35,49.58,64.03,67.17,0.01,1923825,1443.0,1443.0,1443.0,3.39,1.60,8.59,52.79,62.88,79.95,0.01169
1549921043,1926645,1578.0,1578.0,1578.0,2.96,1.26,7.01,54.76,88.87,106.50,0.01,1925271,1446.0,1446.0,1446.0,3.83,1.46,9.91,61.08,87.95,91.03,0.01169
1549921044,1928429,1784.0,1784.0,1784.0,2.37,1.18,6.09,18.91,59.28,88.41,0.01,1927054,1783.0,1783.0,1783.0,3.24,1.44,9.27,54.49,89.92,90.57,0.01168
1549921045,1930017,1588.0,1588.0,1588.0,2.86,1.38,6.59,48.73,66.81,69.27,0.01,1928687,1633.0,1633.0,1633.0,3.31,1.45,7.26,55.97,67.17,82.97,0.01167
1549921046,1931777,1760.0,1760.0,1760.0,2.91,1.17,8.37,49.77,62.19,65.18,0.01,1930348,1661.0,1661.0,1661.0,2.91,1.32,7.77,41.03,66.26,84.08,0.01167
1549921047,1933547,1770.0,1770.0,1770.0,2.67,1.22,6.36,51.45,83.82,86.31,0.01,1932175,1827.0,1827.0,1827.0,2.83,1.33,6.74,51.31,86.18,92.14,0.01166
1549921048,1935266,1719.0,1719.0,1719.0,2.66,1.15,6.57,50.76,71.30,74.91,0.01,1933985,1810.0,1810.0,1810.0,3.00,1.34,7.03,55.05,68.68,76.35,0.01165
1549921049,1937146,1880.0,1880.0,1880.0,2.46,1.09,6.28,47.32,64.72,68.81,0.01,1935775,1790.0,1790.0,1790.0,2.97,1.35,6.99,48.86,66.78,91.75,0.01164
1549921050,1938785,1639.0,1639.0,1639.0,2.92,1.18,6.63,56.49,83.10,90.31,0.01,1937481,1706.0,1706.0,1706.0,2.99,1.33,6.39,54.89,86.31,99.16,0.01163
1549921051,1940688,1903.0,1903.0,1903.0,2.43,1.23,6.19,18.38,63.31,72.16,0.01,1939365,1884.0,1884.0,1884.0,2.75,1.44,6.64,51.84,65.90,70.12,0.01162
1549921052,1942646,1958.0,1958.0,1958.0,2.77,1.40,6.48,44.89,65.44,69.21,0.01,1941117,1752.0,1752.0,1752.0,2.69,1.53,6.36,43.19,60.78,62.65,0.01161
1549921053,1944325,1679.0,1679.0,1679.0,2.97,1.27,6.23,50.69,56.89,58.43,0.01,1942839,1722.0,1722.0,1722.0,2.89,1.51,6.50,47.81,58.92,76.94,0.01160
1549921054,1946269,1944.0,1944.0,1944.0,2.54,1.33,6.05,45.15,70.98,72.48,0.01,1944663,1824.0,1824.0,1824.0,2.74,1.49,6.14,43.91,64.72,65.77,0.01159
1549921055,1947997,1728.0,1728.0,1728.0,2.66,1.31,5.64,11.99,157.29,163.45,0.01,1946437,1774.0,1774.0,1774.0,3.00,1.41,6.08,54.79,142.08,162.53,0.01158
1549921056,1949081,1084.0,1084.0,1084.0,3.92,1.17,8.43,61.15,194.51,211.03,0.01,1947522,1085.0,1085.0,1085.0,5.28,1.45,9.81,174.46,195.17,206.44,0.01158
1549921057,1950798,1717.0,1717.0,1717.0,2.70,1.07,7.59,48.20,70.78,114.62,0.01,1949065,1543.0,1543.0,1543.0,3.47,1.32,8.77,59.70,105.32,122.29,0.01158
1549921058,1952543,1745.0,1745.0,1745.0,2.43,1.17,7.02,32.36,55.02,78.25,0.01,1950797,1732.0,1732.0,1732.0,3.30,1.26,8.50,52.49,82.58,173.02,0.01157
1549921059,1954103,1560.0,1560.0,1560.0,3.27,1.36,7.09,58.43,113.97,120.32,0.01,1952145,1348.0,1348.0,1348.0,3.60,1.53,7.85,60.29,116.33,121.63,0.01156
1549921060,1955441,1338.0,1338.0,1338.0,3.71,1.47,8.69,55.31,175.11,176.69,0.01,1953539,1394.0,1394.0,1394.0,3.59,1.65,8.01,53.97,171.31,171.57,0.01156
1549921061,1956920,1479.0,1479.0,1479.0,3.35,1.39,6.41,56.23,157.55,157.68,0.01,1955025,1486.0,1486.0,1486.0,3.36,1.53,6.70,55.44,150.21,158.20,0.01155
1549921062,1958530,1610.0,1610.0,1610.0,2.89,1.25,6.80,52.36,76.81,90.77,0.01,1956750,1725.0,1725.0,1725.0,3.07,1.49,6.99,53.18,81.79,91.16,0.01154
1549921063,1960477,1947.0,1947.0,1947.0,2.31,1.25,5.88,36.41,57.70,61.41,0.01,1958753,2003.0,2003.0,2003.0,2.62,1.38,6.58,41.42,58.79,66.52,0.01153
1549921064,1962474,1997.0,1997.0,1997.0,2.42,1.14,6.13,42.89,54.53,68.62,0.01,1960667,1914.0,1914.0,1914.0,2.77,1.27,7.41,45.91,60.10,71.83,0.01152
1549921065,1964392,1918.0,1918.0,1918.0,2.62,1.22,5.76,46.04,63.50,67.90,0.01,1962524,1857.0,1857.0,1857.0,2.58,1.42,6.18,33.75,59.08,65.40,0.01151
1549921066,1966079,1687.0,1687.0,1687.0,2.69,1.29,6.84,42.63,65.93,69.99,0.01,1964233,1709.0,1709.0,1709.0,3.19,1.52,8.24,44.17,68.29,93.85,0.01151
1549921067,1967932,1853.0,1853.0,1853.0,2.39,1.14,5.75,32.83,67.31,72.74,0.01,1966196,1963.0,1963.0,1963.0,2.85,1.33,5.93,50.92,73.73,77.73,0.01150
1549921068,1969761,1829.0,1829.0,1829.0,2.60,1.20,6.01,46.14,68.09,77.20,0.01,1968031,1835.0,1835.0,1835.0,2.70,1.30,6.54,45.55,66.29,86.44,0.01149
1549921069,1971327,1566.0,1566.0,1566.0,3.34,1.09,9.83,57.87,67.37,73.79,0.01,1969369,1338.0,1338.0,1338.0,3.71,1.33,10.74,57.21,70.06,74.91,0.01148
1549921070,1972954,1627.0,1627.0,1627.0,2.69,1.30,6.40,50.43,64.68,68.09,0.01,1971137,1768.0,1768.0,1768.0,3.15,1.45,7.34,55.84,67.17,67.83,0.01148
1549921071,1974836,1882.0,1882.0,1882.0,2.66,1.35,7.14,45.45,64.09,66.62,0.01,1972900,1763.0,1763.0,1763.0,2.75,1.60,6.34,33.52,64.59,72.48,0.01147
1549921072,1976382,1546.0,1546.0,1546.0,3.07,1.39,7.30,52.17,71.30,76.02,0.01,1974335,1435.0,1435.0,1435.0,3.43,1.61,8.81,50.69,74.32,75.37,0.01146
1549921073,1978166,1784.0,1784.0,1784.0,2.76,1.34,6.38,49.55,71.50,72.02,0.01,1976158,1823.0,1823.0,1823.0,2.97,1.55,6.82,47.58,63.83,66.39,0.01146
1549921074,1979996,1830.0,1830.0,1830.0,2.63,1.19,6.66,43.45,63.83,64.42,0.01,1978115,1957.0,1957.0,1957.0,2.62,1.43,6.15,34.83,65.77,87.75,0.01144
1549921075,1981834,1838.0,1838.0,1838.0,2.65,1.08,8.03,41.98,66.55,79.95,0.01,1979862,1747.0,1747.0,1747.0,2.91,1.23,8.74,46.92,71.17,80.35,0.01144
1549921076,1983648,1814.0,1814.0,1814.0,2.76,1.22,8.34,40.30,62.52,67.17,0.01,1981571,1709.0,1709.0,1709.0,2.89,1.35,8.02,37.88,65.34,109.58,0.01143
1549921077,1985274,1626.0,1626.0,1626.0,2.91,1.34,7.14,52.46,64.52,70.25,0.01,1983248,1677.0,1677.0,1677.0,3.12,1.44,7.52,50.59,60.23,74.32,0.01142
1549921078,1987143,1869.0,1869.0,1869.0,2.64,1.35,6.46,45.29,66.68,76.55,0.01,1984989,1741.0,1741.0,1741.0,2.74,1.44,6.23,43.65,66.62,77.59,0.01141
1549921079,1988948,1805.0,1805.0,1805.0,2.78,1.33,6.89,48.04,62.16,62.98,0.01,1986798,1809.0,1809.0,1809.0,2.88,1.52,7.07,46.63,58.16,58.85,0.01140
1549921080,1990624,1676.0,1676.0,1676.0,3.07,1.43,7.99,53.28,64.36,68.81,0.01,1988422,1624.0,1624.0,1624.0,2.91,1.55,7.32,46.69,63.77,65.96,0.01140
1549921081,1991958,1334.0,1334.0,1334.0,2.90,1.25,7.30,51.71,64.45,65.37,0.01,1990233,1811.0,1811.0,1811.0,3.40,1.41,8.11,61.21,83.10,92.01,0.01139
1549921082,1993556,1598.0,1598.0,1598.0,2.84,1.39,6.38,44.37,119.54,120.46,0.01,1991860,1627.0,1627.0,1627.0,3.06,1.65,6.88,43.48,114.82,117.51,0.01138
1549921083,1994835,1279.0,1279.0,1279.0,3.16,1.21,6.59,49.32,194.38,202.90,0.01,1993285,1425.0,1425.0,1425.0,4.46,1.39,7.93,63.83,198.57,202.11,0.01138
1549921084,1996476,1641.0,1641.0,1641.0,3.02,1.16,7.33,51.87,110.76,114.16,0.01,1994948,1663.0,1663.0,1663.0,3.01,1.33,6.19,50.99,113.31,116.72,0.01137
1549921085,1998284,1808.0,1808.0,1808.0,2.47,1.30,6.05,44.14,62.85,67.11,0.01,1996834,1886.0,1886.0,1886.0,2.73,1.44,6.08,44.50,63.08,65.24,0.01136
1549921086,2000100,1816.0,1816.0,1816.0,2.77,1.28,6.28,50.72,61.21,61.70,0.01,1998654,1820.0,1820.0,1820.0,2.90,1.39,6.83,49.64,62.52,83.10,0.01135
1549921087,2001604,1504.0,1504.0,1504.0,3.00,1.24,6.75,56.39,102.04,106.50,0.01,2000111,1457.0,1457.0,1457.0,3.01,1.41,6.54,50.04,104.53,120.39,0.01135
1549921088,2003384,1780.0,1780.0,1780.0,3.19,1.25,8.38,38.73,164.36,168.56,0.01,2001595,1484.0,1484.0,1484.0,3.59,1.39,7.31,50.86,173.54,176.03,0.01134
1549921089,2004889,1505.0,1505.0,1505.0,3.32,1.20,8.42,54.49,140.25,140.77,0.01,2003217,1622.0,1622.0,1622.0,3.06,1.35,6.98,56.75,132.12,139.07,0.01133
1549921090,2006538,1649.0,1649.0,1649.0,2.88,1.11,7.57,53.94,78.25,86.70,0.01,2004968,1751.0,1751.0,1751.0,2.96,1.35,7.30,51.48,70.65,76.48,0.01133
1549921091,2008373,1835.0,1835.0,1835.0,2.82,1.22,7.82,47.02,68.94,73.40,0.01,2006565,1597.0,1597.0,1597.0,2.82,1.40,7.68,34.87,69.07,70.65,0.01132
1549921092,2010063,1690.0,1690.0,1690.0,2.67,1.56,6.35,37.00,61.83,85.13,0.01,2008446,1881.0,1881.0,1881.0,2.80,1.56,6.66,36.37,59.83,62.55,0.01131
1549921093,2011755,1692.0,1692.0,1692.0,3.05,1.28,7.66,54.17,66.09,68.68,0.01,2010108,1662.0,1662.0,1662.0,3.15,1.49,7.91,48.53,62.49,103.87,0.01130
1549921094,2013707,1952.0,1952.0,1952.0,2.59,1.20,6.93,47.71,55.93,58.39,0.01,2011903,1795.0,1795.0,1795.0,2.73,1.46,7.02,40.11,56.07,69.34,0.01129
1549921095,2015640,1933.0,1933.0,1933.0,2.41,1.23,6.04,34.77,55.21,56.82,0.01,2013763,1860.0,1860.0,1860.0,2.84,1.46,6.47,45.51,54.66,57.77,0.01128
1549921096,2017668,2028.0,2028.0,2028.0,2.54,1.11,5.94,47.91,60.10,62.62,0.01,2015693,1930.0,1930.0,1930.0,2.49,1.27,6.04,41.45,50.56,62.13,0.01127
1549921097,2019875,2207.0,2207.0,2207.0,2.20,1.23,5.03,29.16,58.88,60.03,0.01,2018004,2311.0,2311.0,2311.0,2.20,1.35,4.76,17.84,57.15,58.69,0.01126
1549921098,2021965,2090.0,2090.0,2090.0,2.51,1.21,5.71,43.32,63.21,69.53,0.01,2019696,1692.0,1692.0,1692.0,2.78,1.43,6.64,45.22,60.03,69.93,0.01125
1549921099,2023570,1605.0,1605.0,1605.0,2.67,1.18,6.97,46.76,66.72,69.14,0.01,2021579,1883.0,1883.0,1883.0,3.01,1.48,6.93,52.04,64.52,68.62,0.01125
1549921100,2025351,1781.0,1781.0,1781.0,2.70,1.19,6.98,53.28,67.50,68.49,0.01,2023337,1758.0,1758.0,1758.0,2.92,1.41,7.18,51.71,66.45,68.88,0.01124
1549921101,2027215,1864.0,1864.0,1864.0,2.61,1.09,6.97,40.89,90.24,91.88,0.01,2025208,1871.0,1871.0,1871.0,2.71,1.34,7.76,38.96,62.39,66.95,0.01123
1549921102,2028899,1684.0,1684.0,1684.0,2.86,1.22,6.60,49.09,68.09,77.92,0.01,2026919,1711.0,1711.0,1711.0,3.00,1.50,5.90,54.20,63.70,73.20,0.01122
1549921103,2030883,1984.0,1984.0,1984.0,2.24,1.26,5.44,20.23,59.80,61.34,0.01,2029091,2172.0,2172.0,2172.0,2.53,1.46,5.84,31.08,59.93,83.43,0.01121
1549921104,2032929,2046.0,2046.0,2046.0,2.50,1.11,5.58,48.14,64.39,69.27,0.01,2031203,2112.0,2112.0,2112.0,2.29,1.25,5.28,20.97,64.45,69.86,0.01120
1549921105,2034943,2014.0,2014.0,2014.0,2.38,1.10,6.80,35.42,55.25,62.00,0.01,2033058,1855.0,1855.0,1855.0,2.57,1.35,6.05,29.38,62.23,64.72,0.01119
1549921106,2036923,1980.0,1980.0,1980.0,2.45,1.11,5.46,49.09,68.55,83.95,0.01,2034895,1837.0,1837.0,1837.0,2.99,1.33,6.49,60.19,71.50,79.04,0.01118
1549921107,2038795,1872.0,1872.0,1872.0,2.50,1.26,5.50,51.15,60.56,61.83,0.01,2036807,1912.0,1912.0,1912.0,2.65,1.42,5.35,50.56,60.16,60.78,0.01117
1549921108,2040797,2002.0,2002.0,2002.0,2.31,1.23,5.37,27.75,64.32,66.45,0.01,2038744,1937.0,1937.0,1937.0,2.61,1.46,5.20,39.42,63.73,64.65,0.01116
1549921109,2042600,1803.0,1803.0,1803.0,2.57,1.29,6.41,50.33,60.00,72.55,0.01,2040660,1916.0,1916.0,1916.0,2.85,1.45,7.03,48.07,71.50,73.66,0.01115
1549921110,2044473,1873.0,1873.0,1873.0,2.72,1.17,6.69,50.50,69.34,75.76,0.01,2042579,1919.0,1919.0,1919.0,2.68,1.34,6.74,44.70,66.58,91.49,0.01114
1549921111,2046178,1705.0,1705.0,1705.0,2.65,1.28,6.75,49.38,56.72,62.26,0.01,2044332,1753.0,1753.0,1753.0,3.09,1.42,6.48,55.61,59.87,60.56,0.01114
1549921112,2048093,1915.0,1915.0,1915.0,2.69,1.27,6.04,45.19,56.07,67.63,0.01,2046244,1912.0,1912.0,1912.0,2.52,1.43,6.07,30.69,58.49,60.52,0.01113
1549921113,2049921,1828.0,1828.0,1828.0,2.45,1.15,6.30,37.75,47.45,51.58,0.01,2048232,1988.0,1988.0,1988.0,2.75,1.36,7.04,41.32,50.76,51.51,0.01112
1549921114,2051617,1696.0,1696.0,1696.0,2.62,1.24,6.31,46.99,63.80,71.63,0.01,2050045,1813.0,1813.0,1813.0,2.81,1.50,6.30,45.25,62.72,68.81,0.01111
1549921115,2053758,2141.0,2141.0,2141.0,2.42,1.23,5.96,28.97,54.89,62.75,0.01,2051932,1887.0,1887.0,1887.0,2.71,1.44,6.23,41.19,57.54,60.39,0.01110
1549921116,2055544,1786.0,1786.0,1786.0,2.83,1.24,6.86,54.07,66.36,73.66,0.01,2053856,1924.0,1924.0,1924.0,2.58,1.37,6.10,30.20,68.29,74.78,0.01109
1549921117,2057258,1714.0,1714.0,1714.0,2.68,1.10,5.87,53.41,75.50,80.54,0.01,2055569,1713.0,1713.0,1713.0,3.11,1.31,6.53,59.47,77.14,90.96,0.01108
1549921118,2059025,1767.0,1767.0,1767.0,3.12,1.24,7.59,56.20,86.11,88.15,0.01,2057136,1567.0,1567.0,1567.0,2.84,1.35,6.97,45.74,76.28,81.33,0.01108
1549921119,2060784,1759.0,1759.0,1759.0,2.68,1.32,6.46,48.07,65.54,81.20,0.01,2058919,1783.0,1783.0,1783.0,2.87,1.48,7.20,47.45,68.35,79.89,0.01107
1549921120,2062335,1551.0,1551.0,1551.0,2.82,1.34,6.86,50.36,62.95,77.53,0.01,2060507,1588.0,1588.0,1588.0,3.36,1.56,7.84,55.54,65.04,69.47,0.01106
1549921121,2063879,1544.0,1544.0,1544.0,3.10,1.33,6.91,56.49,133.10,136.18,0.01,2062085,1578.0,1578.0,1578.0,3.50,1.52,8.02,62.72,133.82,147.06,0.01106
1549921122,2065462,1583.0,1583.0,1583.0,3.33,1.25,7.30,56.56,141.43,147.85,0.01,2063711,1626.0,1626.0,1626.0,2.88,1.43,6.62,47.81,64.82,143.65,0.01105
1549921123,2066882,1420.0,1420.0,1420.0,3.34,1.18,9.47,54.43,111.02,116.79,0.01,2065178,1467.0,1467.0,1467.0,3.53,1.49,8.90,47.84,117.11,117.37,0.01105
1549921124,2068786,1904.0,1904.0,1904.0,2.47,1.30,5.44,46.20,66.72,66.88,0.01,2067048,1870.0,1870.0,1870.0,2.82,1.41,6.36,59.21,67.83,70.78,0.01104
1549921125,2070683,1897.0,1897.0,1897.0,2.41,1.17,5.69,29.61,75.24,78.38,0.01,2068908,1860.0,1860.0,1860.0,2.83,1.31,6.29,50.79,77.20,79.76,0.01103
1549921126,2072429,1746.0,1746.0,1746.0,2.80,1.21,6.31,49.25,74.97,76.41,0.01,2070753,1845.0,1845.0,1845.0,2.81,1.34,6.15,46.92,75.50,82.18,0.01102
1549921127,2074169,1740.0,1740.0,1740.0,2.76,1.29,6.39,53.48,62.59,65.90,0.01,2072560,1807.0,1807.0,1807.0,2.84,1.39,6.53,50.72,64.13,66.72,0.01101
1549921128,2075996,1827.0,1827.0,1827.0,2.44,1.25,5.20,45.32,83.10,88.15,0.01,2074434,1874.0,1874.0,1874.0,2.93,1.40,6.18,48.33,81.33,86.05,0.01100
1549921129,2078162,2166.0,2166.0,2166.0,2.24,1.17,6.16,14.40,71.43,73.79,0.01,2076478,2044.0,2044.0,2044.0,2.42,1.47,6.03,12.94,66.19,74.65,0.01099
1549921130,2079994,1832.0,1832.0,1832.0,2.38,1.20,4.87,42.96,62.36,63.41,0.01,2078433,1955.0,1955.0,1955.0,2.69,1.44,5.42,50.10,64.52,65.21,0.01098
1549921131,2081974,1980.0,1980.0,1980.0,2.46,1.24,5.19,43.02,64.23,65.54,0.01,2080455,2022.0,2022.0,2022.0,2.65,1.39,5.28,46.86,69.93,85.66,0.01097
1549921132,2083630,1656.0,1656.0,1656.0,2.59,1.32,5.27,41.42,113.70,114.82,0.01,2082389,1934.0,1934.0,1934.0,2.79,1.51,5.60,43.65,108.66,118.36,0.01096
1549921133,2085068,1438.0,1438.0,1438.0,3.59,1.24,5.12,62.16,163.58,163.84,0.01,2084014,1625.0,1625.0,1625.0,3.22,1.46,5.44,46.73,162.53,165.94,0.01096
1549921134,2086966,1898.0,1898.0,1898.0,2.38,1.14,4.96,46.20,144.44,157.02,0.01,2085985,1971.0,1971.0,1971.0,2.75,1.35,5.44,15.17,166.07,166.99,0.01095
1549921135,2088883,1917.0,1917.0,1917.0,2.70,1.27,5.73,47.12,116.39,119.14,0.01,2087654,1669.0,1669.0,1669.0,2.80,1.43,6.30,42.93,103.81,116.52,0.01094
1549921136,2090722,1839.0,1839.0,1839.0,2.42,1.21,5.66,41.75,70.12,105.58,0.01,2089497,1843.0,1843.0,1843.0,3.04,1.42,6.50,52.26,83.62,85.66,0.01093
1549921137,2092715,1993.0,1993.0,1993.0,2.45,1.28,5.34,39.12,75.89,78.84,0.01,2091430,1933.0,1933.0,1933.0,2.61,1.41,5.60,35.95,71.11,81.92,0.01092
1549921138,2094473,1758.0,1758.0,1758.0,2.78,1.27,6.62,47.19,95.81,101.58,0.01,2093096,1666.0,1666.0,1666.0,3.02,1.39,6.07,50.40,97.71,100.93,0.01091
1549921139,2096316,1843.0,1843.0,1843.0,2.66,1.15,5.73,41.16,189.27,194.38,0.01,2094856,1760.0,1760.0,1760.0,2.87,1.34,6.08,46.40,187.17,190.05,0.01090
1549921140,2098092,1776.0,1776.0,1776.0,2.69,1.13,6.43,49.74,110.82,111.67,0.01,2096744,1888.0,1888.0,1888.0,2.74,1.30,5.95,51.05,110.49,110.62,0.01089
1549921141,2099953,1861.0,1861.0,1861.0,2.37,1.03,5.01,15.34,151.39,154.14,0.01,2098497,1753.0,1753.0,1753.0,3.12,1.20,5.84,41.09,155.06,173.93,0.01088
1549921142,2101656,1703.0,1703.0,1703.0,2.61,1.04,5.66,51.48,102.69,107.87,0.01,2100224,1727.0,1727.0,1727.0,2.80,1.22,6.43,50.10,98.89,105.38,0.01087
1549921143,2103746,2090.0,2090.0,2090.0,2.55,1.03,6.70,31.70,91.29,102.30,0.01,2102040,1816.0,1816.0,1816.0,2.96,1.20,6.80,55.25,101.58,112.46,0.01086
1549921144,2105814,2068.0,2068.0,2068.0,2.34,1.09,5.36,40.99,56.49,67.31,0.01,2104194,2154.0,2154.0,2154.0,2.36,1.18,5.29,37.65,64.19,68.88,0.01085
1549921145,2107651,1837.0,1837.0,1837.0,2.54,1.13,6.81,44.89,65.67,69.99,0.01,2106261,2067.0,2067.0,2067.0,2.54,1.26,7.04,29.44,65.14,78.05,0.01084
1549921146,2109535,1884.0,1884.0,1884.0,2.58,1.23,5.98,40.67,63.08,64.88,0.01,2108199,1938.0,1938.0,1938.0,2.65,1.36,6.29,41.22,57.93,63.14,0.01083
1549921147,2111754,2219.0,2219.0,2219.0,2.14,1.17,4.78,20.33,67.37,76.15,0.01,2110449,2250.0,2250.0,2250.0,2.30,1.31,4.82,27.02,59.51,66.49,0.01082
1549921148,2114047,2293.0,2293.0,2293.0,2.12,1.12,4.87,23.81,58.69,74.38,0.01,2112459,2010.0,2010.0,2010.0,2.52,1.38,5.36,46.30,56.33,70.91,0.01081
1549921149,2116359,2312.0,2312.0,2312.0,2.05,1.05,4.40,41.22,60.82,62.62,0.01,2114724,2265.0,2265.0,2265.0,2.29,1.20,4.77,44.63,58.16,81.72,0.01080
1549921150,2118711,2352.0,2352.0,2352.0,2.01,1.12,4.60,12.47,61.83,66.36,0.01,2117069,2345.0,2345.0,2345.0,2.23,1.28,4.95,24.23,65.60,70.39,0.01079
1549921151,2120650,1939.0,1939.0,1939.0,2.26,1.12,5.32,39.12,63.86,70.91,0.01,2119322,2253.0,2253.0,2253.0,2.47,1.32,5.75,37.29,67.50,69.34,0.01078
1549921152,2122657,2007.0,2007.0,2007.0,2.39,1.19,6.01,41.75,58.39,76.22,0.01,2121287,1965.0,1965.0,1965.0,2.62,1.31,6.30,42.53,70.98,72.09,0.01077
1549921153,2124831,2174.0,2174.0,2174.0,2.07,1.05,5.43,20.64,54.56,60.29,0.01,2123420,2133.0,2133.0,2133.0,2.55,1.20,6.47,41.71,59.80,68.35,0.01076
1549921154,2127000,2169.0,2169.0,2169.0,2.25,1.07,5.51,34.67,64.98,67.17,0.01,2125617,2197.0,2197.0,2197.0,2.30,1.24,5.13,28.84,62.55,72.16,0.01075
1549921155,2128912,1912.0,1912.0,1912.0,2.54,1.14,5.89,45.94,66.62,71.76,0.01,2127569,1952.0,1952.0,1952.0,2.61,1.24,6.50,45.38,66.36,71.63,0.01074
1549921156,2131139,2227.0,2227.0,2227.0,2.08,1.18,4.72,15.98,59.28,68.35,0.01,2129784,2215.0,2215.0,2215.0,2.40,1.29,5.08,37.03,66.91,88.54,0.01073
1549921157,2133199,2060.0,2060.0,2060.0,2.10,1.19,4.75,25.82,57.08,75.56,0.01,2132188,2404.0,2404.0,2404.0,2.34,1.28,4.85,44.56,58.29,71.70,0.01072
1549921158,2135461,2262.0,2262.0,2262.0,2.16,1.09,5.10,44.73,55.25,58.06,0.01,2134351,2163.0,2163.0,2163.0,2.34,1.21,5.53,36.63,55.80,69.27,0.01071
1549921159,2137605,2144.0,2144.0,2144.0,2.32,1.09,5.25,47.19,67.44,70.06,0.01,2136417,2066.0,2066.0,2066.0,2.40,1.29,5.45,35.88,61.41,69.40,0.01070
1549921160,2139549,1944.0,1944.0,1944.0,2.20,1.05,5.47,41.45,58.56,65.73,0.01,2138671,2254.0,2254.0,2254.0,2.51,1.24,6.05,40.63,61.96,63.47,0.01069
1549921161,2141867,2318.0,2318.0,2318.0,1.92,1.08,4.61,10.17,61.70,65.21,0.01,2141177,2506.0,2506.0,2506.0,2.19,1.22,5.23,27.97,52.17,66.72,0.01068
1549921162,2143747,1880.0,1880.0,1880.0,2.44,1.06,6.71,43.09,63.70,67.90,0.01,2143428,2251.0,2251.0,2251.0,2.24,1.24,6.10,14.48,56.36,63.70,0.01067
1549921163,2145866,2119.0,2119.0,2119.0,2.53,1.02,7.02,45.19,60.75,63.41,0.01,2145352,1924.0,1924.0,1924.0,2.53,1.25,6.89,35.00,59.38,85.13,0.01066
1549921164,2147768,1902.0,1902.0,1902.0,2.51,1.14,5.90,46.40,62.06,64.09,0.01,2147317,1965.0,1965.0,1965.0,2.52,1.28,6.47,41.91,60.42,62.46,0.01065
1549921165,2149767,1999.0,1999.0,1999.0,2.53,1.13,6.35,43.19,65.96,121.37,0.01,2149174,1857.0,1857.0,1857.0,2.77,1.36,6.70,45.55,64.95,70.78,0.01064
1549921166,2152030,2263.0,2263.0,2263.0,2.24,1.15,4.97,39.32,61.15,64.16,0.01,2151111,1937.0,1937.0,1937.0,2.30,1.26,5.48,18.24,60.82,62.82,0.01063
