Running [WRITE, READ] with 10 threads 30 minutes
time,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1549914183,839512,1377.0,1377.0,1377.0,3.29,1.24,7.40,58.13,151.13,178.26,0.02,838292,1541.0,1541.0,1541.0,3.24,1.39,6.95,56.20,148.37,151.91,0.01548
1549914184,841244,1732.0,1732.0,1732.0,2.95,1.21,7.67,51.05,94.70,104.66,0.02,839849,1557.0,1557.0,1557.0,3.26,1.51,7.21,57.28,97.91,104.46,0.01547
1549914185,842715,1471.0,1471.0,1471.0,3.05,1.22,9.26,47.38,82.51,82.64,0.02,841490,1641.0,1641.0,1641.0,3.44,1.48,9.28,57.44,79.82,82.25,0.01547
1549914186,844034,1319.0,1319.0,1319.0,3.17,1.22,8.00,60.72,83.76,131.07,0.02,843028,1538.0,1538.0,1538.0,3.61,1.42,10.63,58.46,87.88,91.88,0.01548
1549914187,845534,1500.0,1500.0,1500.0,2.81,1.16,7.75,57.21,84.87,88.47,0.02,844639,1611.0,1611.0,1611.0,3.46,1.36,8.90,61.73,86.51,88.54,0.01548
1549914188,847108,1574.0,1574.0,1574.0,2.93,1.17,7.43,53.38,68.03,74.78,0.02,846427,1788.0,1788.0,1788.0,3.25,1.35,9.09,54.98,65.18,72.48,0.01547
1549914189,848768,1660.0,1660.0,1660.0,3.01,1.13,8.79,47.28,88.15,102.69,0.02,847900,1473.0,1473.0,1473.0,3.35,1.36,9.10,50.27,96.60,122.22,0.01547
1549914190,850497,1729.0,1729.0,1729.0,2.60,1.19,6.94,44.43,63.67,79.89,0.02,849749,1849.0,1849.0,1849.0,2.95,1.34,7.54,49.48,70.84,74.32,0.01545
1549914191,851994,1497.0,1497.0,1497.0,2.83,1.22,7.14,46.47,76.94,83.69,0.02,851342,1593.0,1593.0,1593.0,3.57,1.46,10.30,52.40,65.57,76.28,0.01545
1549914192,853424,1430.0,1430.0,1430.0,3.35,1.19,12.42,43.75,85.52,86.31,0.02,852793,1451.0,1451.0,1451.0,3.59,1.45,12.06,46.43,94.04,107.28,0.01546
1549914193,855079,1655.0,1655.0,1655.0,2.82,1.22,7.40,55.28,73.07,74.97,0.02,854326,1533.0,1533.0,1533.0,3.45,1.49,9.78,58.88,75.96,99.81,0.01546
1549914194,856265,1186.0,1186.0,1186.0,3.65,1.42,13.68,47.28,79.63,80.94,0.02,855571,1245.0,1245.0,1245.0,4.38,1.51,14.97,66.19,80.22,94.70,0.01549
1549914195,857537,1272.0,1272.0,1272.0,3.65,1.37,11.44,52.63,86.31,88.15,0.02,856891,1320.0,1320.0,1320.0,4.02,1.62,11.35,55.64,91.10,117.44,0.01551
1549914196,858897,1360.0,1360.0,1360.0,3.83,1.18,11.67,67.90,101.97,103.87,0.02,858326,1435.0,1435.0,1435.0,3.40,1.41,9.73,60.10,89.39,104.07,0.01552
1549914197,860453,1556.0,1556.0,1556.0,3.29,1.25,10.38,56.00,84.67,111.28,0.02,859766,1440.0,1440.0,1440.0,3.35,1.36,9.40,52.79,93.32,116.52,0.01552
1549914198,862218,1765.0,1765.0,1765.0,2.81,0.97,7.69,53.31,76.41,90.57,0.02,861423,1657.0,1657.0,1657.0,3.05,1.11,8.68,52.46,77.86,91.36,0.01551
1549914199,864074,1856.0,1856.0,1856.0,2.33,0.77,6.21,48.53,76.81,120.39,0.02,863563,2140.0,2140.0,2140.0,2.61,0.94,6.77,49.91,74.06,84.28,0.01547
1549914200,866212,2138.0,2138.0,2138.0,2.14,0.89,5.14,36.34,98.24,103.15,0.02,865619,2056.0,2056.0,2056.0,2.60,1.01,5.43,56.75,102.83,111.35,0.01544
1549914201,868103,1891.0,1891.0,1891.0,2.45,0.96,6.59,54.89,75.56,76.48,0.02,867736,2117.0,2117.0,2117.0,2.55,1.14,6.38,50.27,78.51,82.38,0.01541
1549914202,869938,1835.0,1835.0,1835.0,2.91,1.09,7.47,53.18,93.13,94.77,0.02,869348,1612.0,1612.0,1612.0,2.82,1.21,7.06,53.44,89.00,114.29,0.01539
1549914203,871835,1897.0,1897.0,1897.0,2.60,1.08,5.98,48.66,77.00,81.92,0.02,871067,1719.0,1719.0,1719.0,2.83,1.33,5.87,55.35,78.05,87.75,0.01537
1549914204,874704,2869.0,2869.0,2869.0,1.84,0.77,4.42,17.99,78.45,105.58,0.02,873820,2753.0,2753.0,2753.0,1.76,0.90,4.43,11.38,62.19,83.89,0.01533
1549914205,876220,1516.0,1516.0,1516.0,3.07,0.94,5.87,68.16,184.68,191.10,0.02,875363,1543.0,1543.0,1543.0,3.42,1.13,6.80,69.60,179.83,191.23,0.01532
1549914206,877814,1594.0,1594.0,1594.0,3.13,0.80,7.11,69.93,121.70,124.72,0.02,876876,1513.0,1513.0,1513.0,3.08,0.89,6.57,64.55,116.59,149.16,0.01531
1549914207,879950,2136.0,2136.0,2136.0,2.21,1.03,4.90,39.88,66.68,77.33,0.02,878906,2030.0,2030.0,2030.0,2.75,1.24,6.19,54.39,84.74,86.31,0.01528
1549914208,882053,2103.0,2103.0,2103.0,2.50,0.94,6.05,51.64,103.55,104.20,0.02,880953,2047.0,2047.0,2047.0,2.22,1.10,5.26,30.93,75.30,102.63,0.01524
1549914209,884849,2796.0,2796.0,2796.0,1.67,0.89,3.66,11.76,76.55,90.70,0.02,883742,2789.0,2789.0,2789.0,1.82,1.06,4.14,11.37,57.70,73.01,0.01520
1549914210,886701,1852.0,1852.0,1852.0,2.21,0.80,4.37,51.84,77.99,92.14,0.02,885768,2026.0,2026.0,2026.0,2.83,0.93,6.12,60.52,75.76,85.07,0.01518
1549914211,888762,2061.0,2061.0,2061.0,2.30,0.95,4.67,57.25,68.42,70.71,0.02,888130,2362.0,2362.0,2362.0,2.23,1.06,4.39,54.07,68.81,70.84,0.01514
1549914212,891536,2774.0,2774.0,2774.0,1.56,0.71,2.89,33.31,62.91,75.76,0.02,891136,3006.0,3006.0,3006.0,1.94,0.83,3.59,44.79,71.50,82.64,0.01510
1549914213,894030,2494.0,2494.0,2494.0,1.75,0.79,3.34,48.30,60.82,69.01,0.02,893725,2589.0,2589.0,2589.0,2.15,0.95,3.88,52.89,61.21,67.76,0.01506
1549914214,896576,2546.0,2546.0,2546.0,1.77,0.72,2.87,47.94,70.52,77.92,0.02,896471,2746.0,2746.0,2746.0,1.97,0.85,2.97,59.70,74.97,85.46,0.01502
1549914215,899551,2975.0,2975.0,2975.0,1.82,0.69,2.58,48.23,111.87,117.57,0.01,899285,2814.0,2814.0,2814.0,1.62,0.81,2.52,25.99,62.06,107.94,0.01499
1549914216,902421,2870.0,2870.0,2870.0,1.69,0.68,3.04,43.06,66.88,74.19,0.01,902132,2847.0,2847.0,2847.0,1.78,0.80,2.94,45.12,68.94,77.66,0.01495
1549914217,905289,2868.0,2868.0,2868.0,1.85,0.72,4.11,44.04,61.70,73.53,0.01,904659,2527.0,2527.0,2527.0,1.83,0.89,3.85,27.71,61.41,66.09,0.01491
1549914218,906979,1690.0,1690.0,1690.0,3.17,0.63,1.88,125.76,288.36,289.41,0.01,906374,1715.0,1715.0,1715.0,2.68,0.73,1.75,59.44,289.67,290.98,0.01488
1549914219,910116,3137.0,3137.0,3137.0,1.24,0.58,1.60,6.06,152.83,158.07,0.01,909683,3309.0,3309.0,3309.0,1.53,0.71,1.88,9.14,155.98,157.68,0.01488
1549914220,913693,3577.0,3577.0,3577.0,1.39,0.59,1.37,6.47,248.64,251.79,0.01,912982,3299.0,3299.0,3299.0,1.51,0.71,1.53,6.79,249.95,252.31,0.01494
1549914221,916918,3225.0,3225.0,3225.0,1.70,0.62,2.27,8.43,390.33,394.00,0.02,916379,3397.0,3397.0,3397.0,1.56,0.75,2.56,7.32,389.28,395.31,0.01513
1549914222,920266,3348.0,3348.0,3348.0,1.62,0.58,1.62,8.64,208.93,214.56,0.02,919767,3388.0,3388.0,3388.0,1.32,0.70,1.65,8.09,116.92,211.55,0.01516
1549914223,923305,3039.0,3039.0,3039.0,1.27,0.62,2.31,9.65,108.33,164.50,0.02,922928,3161.0,3161.0,3161.0,1.91,0.75,2.75,14.94,161.09,167.38,0.01514
1549914224,927134,3829.0,3829.0,3829.0,1.20,0.63,2.25,6.22,127.27,133.37,0.02,926932,4004.0,4004.0,4004.0,1.32,0.74,2.30,7.08,130.42,133.17,0.01519
1549914225,931947,4813.0,4813.0,4813.0,0.86,0.56,1.33,4.96,45.42,102.11,0.02,931954,5022.0,5022.0,5022.0,1.13,0.68,1.48,6.98,98.17,106.04,0.01537
1549914226,936852,4905.0,4905.0,4905.0,0.89,0.58,1.60,5.23,44.70,52.10,0.02,936849,4895.0,4895.0,4895.0,1.12,0.71,1.85,8.03,51.35,60.78,0.01549
1549914227,938940,2088.0,2088.0,2088.0,2.34,0.96,5.39,47.48,73.66,78.64,0.02,938826,1977.0,1977.0,1977.0,2.39,1.15,5.87,41.35,64.91,85.52,0.01547
1549914228,940975,2035.0,2035.0,2035.0,2.42,1.06,6.41,47.87,61.28,77.99,0.02,940919,2093.0,2093.0,2093.0,2.56,1.24,6.49,41.58,61.11,79.63,0.01544
1549914229,943019,2044.0,2044.0,2044.0,2.35,1.12,6.02,43.25,61.11,62.19,0.02,943004,2085.0,2085.0,2085.0,2.46,1.26,6.03,40.47,62.52,70.25,0.01541
1549914230,945239,2220.0,2220.0,2220.0,2.07,1.10,5.47,16.18,72.68,76.28,0.02,945340,2336.0,2336.0,2336.0,2.28,1.18,5.50,36.18,58.43,73.14,0.01537
1549914231,947389,2150.0,2150.0,2150.0,2.20,1.06,5.23,33.11,59.74,82.12,0.02,947460,2120.0,2120.0,2120.0,2.30,1.24,5.61,25.02,59.74,79.23,0.01534
1549914232,949608,2219.0,2219.0,2219.0,2.20,1.07,5.42,34.60,58.69,70.39,0.02,949604,2144.0,2144.0,2144.0,2.46,1.16,5.94,42.04,58.88,62.85,0.01531
1549914233,951595,1987.0,1987.0,1987.0,2.62,0.94,6.80,51.41,73.20,82.18,0.02,951558,1954.0,1954.0,1954.0,2.48,1.19,6.63,30.95,67.24,73.79,0.01528
1549914234,953613,2018.0,2018.0,2018.0,2.33,1.04,6.04,46.69,64.91,76.15,0.02,953636,2078.0,2078.0,2078.0,2.53,1.18,5.97,46.04,65.27,77.20,0.01526
1549914235,955595,1982.0,1982.0,1982.0,2.32,1.12,5.77,43.22,58.56,64.06,0.02,955709,2073.0,2073.0,2073.0,2.58,1.27,6.08,48.40,65.44,83.10,0.01523
1549914236,957723,2128.0,2128.0,2128.0,1.97,1.04,5.60,16.88,59.60,69.93,0.02,957899,2190.0,2190.0,2190.0,2.44,1.17,5.94,39.71,66.88,75.37,0.01520
1549914237,959989,2266.0,2266.0,2266.0,2.23,1.01,6.23,32.21,58.26,71.04,0.02,959834,1935.0,1935.0,1935.0,2.75,1.21,7.85,46.04,71.83,75.04,0.01517
1549914238,962112,2123.0,2123.0,2123.0,2.23,0.89,5.21,45.06,62.98,66.58,0.02,961916,2082.0,2082.0,2082.0,2.49,1.09,6.07,44.70,68.09,84.02,0.01514
1549914239,964094,1982.0,1982.0,1982.0,2.31,1.15,5.41,37.58,66.42,69.53,0.02,963743,1827.0,1827.0,1827.0,2.78,1.28,6.48,51.64,66.65,72.16,0.01512
1549914240,966173,2079.0,2079.0,2079.0,2.34,1.05,6.31,35.85,67.17,93.59,0.02,965729,1986.0,1986.0,1986.0,2.70,1.24,6.89,45.38,63.86,66.06,0.01509
1549914241,968015,1842.0,1842.0,1842.0,2.69,1.05,8.42,43.71,59.70,71.63,0.02,967442,1713.0,1713.0,1713.0,2.92,1.23,8.57,50.00,81.33,92.86,0.01508
1549914242,970048,2033.0,2033.0,2033.0,2.31,1.11,5.78,38.17,65.24,67.24,0.02,969574,2132.0,2132.0,2132.0,2.45,1.23,5.89,43.52,60.00,67.08,0.01505
1549914243,972039,1991.0,1991.0,1991.0,2.36,1.07,5.91,50.23,65.90,68.42,0.02,971692,2118.0,2118.0,2118.0,2.47,1.22,5.69,50.27,63.50,76.74,0.01502
1549914244,974163,2124.0,2124.0,2124.0,2.26,1.10,5.78,28.18,63.08,76.28,0.01,973793,2101.0,2101.0,2101.0,2.46,1.19,6.20,35.09,63.21,69.40,0.01499
1549914245,976457,2294.0,2294.0,2294.0,1.93,1.04,4.42,11.76,61.15,63.44,0.01,976028,2235.0,2235.0,2235.0,2.35,1.25,5.42,19.23,61.05,79.76,0.01496
1549914246,978423,1966.0,1966.0,1966.0,2.52,1.07,6.18,45.51,55.97,63.96,0.01,977876,1848.0,1848.0,1848.0,2.78,1.25,6.93,47.28,65.90,80.41,0.01494
1549914247,980294,1871.0,1871.0,1871.0,2.68,1.14,7.31,47.42,68.22,69.14,0.01,979797,1921.0,1921.0,1921.0,2.60,1.34,7.33,22.71,62.39,69.80,0.01492
1549914248,981897,1603.0,1603.0,1603.0,2.79,1.26,8.40,42.66,63.21,68.35,0.01,981584,1787.0,1787.0,1787.0,2.85,1.40,7.31,43.94,63.96,64.62,0.01491
1549914249,983653,1756.0,1756.0,1756.0,2.58,0.95,8.63,39.29,66.98,76.87,0.01,983621,2037.0,2037.0,2037.0,2.78,1.18,8.50,39.26,69.73,72.61,0.01489
1549914250,985327,1674.0,1674.0,1674.0,3.14,1.23,11.16,47.91,70.65,79.23,0.01,985162,1541.0,1541.0,1541.0,2.97,1.38,9.33,44.11,58.36,78.38,0.01489
1549914251,987018,1691.0,1691.0,1691.0,2.86,1.06,8.65,46.20,64.82,72.29,0.01,986822,1660.0,1660.0,1660.0,3.19,1.23,9.79,50.23,64.42,68.09,0.01488
1549914252,988869,1851.0,1851.0,1851.0,2.61,1.13,5.94,41.71,131.86,139.98,0.01,988452,1630.0,1630.0,1630.0,2.57,1.32,6.75,18.60,123.14,126.94,0.01486
1549914253,991107,2238.0,2238.0,2238.0,2.60,1.08,4.85,51.15,127.01,127.34,0.01,990415,1963.0,1963.0,1963.0,2.62,1.19,6.20,37.42,114.82,127.73,0.01483
1549914254,992895,1788.0,1788.0,1788.0,2.68,1.18,7.50,33.13,84.61,85.59,0.01,992272,1857.0,1857.0,1857.0,2.78,1.36,6.91,42.24,78.25,90.18,0.01481
1549914255,994681,1786.0,1786.0,1786.0,2.69,1.32,6.70,36.73,65.31,90.57,0.01,993894,1622.0,1622.0,1622.0,2.88,1.49,7.47,42.80,60.29,87.10,0.01480
1549914256,996317,1636.0,1636.0,1636.0,2.71,1.42,6.59,48.56,76.94,81.07,0.01,995620,1726.0,1726.0,1726.0,3.23,1.64,6.93,59.11,80.15,101.97,0.01479
1549914257,998352,2035.0,2035.0,2035.0,2.42,1.25,6.79,25.02,57.48,62.32,0.01,997497,1877.0,1877.0,1877.0,2.86,1.40,8.00,42.21,56.62,73.99,0.01477
1549914258,1000368,2016.0,2016.0,2016.0,2.47,1.32,5.33,44.43,57.11,58.72,0.01,999365,1868.0,1868.0,1868.0,2.50,1.50,5.55,38.21,49.05,58.16,0.01475
1549914259,1002397,2029.0,2029.0,2029.0,2.70,1.10,5.98,45.35,105.71,131.86,0.01,1001213,1848.0,1848.0,1848.0,2.61,1.19,5.63,45.61,90.90,129.11,0.01472
1549914260,1004414,2017.0,2017.0,2017.0,2.27,0.95,7.68,18.63,78.25,96.40,0.01,1003376,2163.0,2163.0,2163.0,2.46,1.14,7.68,32.16,83.56,86.84,0.01469
1549914261,1005902,1488.0,1488.0,1488.0,3.19,0.77,15.98,39.39,95.94,106.63,0.01,1004834,1458.0,1458.0,1458.0,3.59,0.95,16.78,48.43,98.89,104.79,0.01469
1549914262,1007144,1242.0,1242.0,1242.0,3.35,0.88,16.40,33.88,88.74,91.75,0.01,1006302,1468.0,1468.0,1468.0,3.92,1.05,17.66,50.00,94.11,111.87,0.01470
1549914263,1008779,1635.0,1635.0,1635.0,2.85,1.09,9.82,39.22,59.41,68.03,0.01,1007996,1694.0,1694.0,1694.0,3.11,1.22,11.08,41.45,62.88,67.76,0.01470
1549914264,1010560,1781.0,1781.0,1781.0,2.68,1.02,10.22,31.11,56.36,60.46,0.01,1009832,1836.0,1836.0,1836.0,2.84,1.19,10.33,26.87,62.26,66.85,0.01468
1549914265,1012148,1588.0,1588.0,1588.0,3.46,1.06,12.55,50.59,57.87,62.62,0.01,1011310,1478.0,1478.0,1478.0,3.04,1.23,11.62,24.82,53.94,55.80,0.01468
1549914266,1014174,2026.0,2026.0,2026.0,2.15,0.98,5.86,25.08,63.34,69.07,0.01,1013391,2081.0,2081.0,2081.0,2.68,1.30,6.49,39.81,69.34,72.48,0.01466
1549914267,1015846,1672.0,1672.0,1672.0,2.88,1.24,7.99,43.55,62.29,67.57,0.01,1015313,1922.0,1922.0,1922.0,2.66,1.35,7.39,33.75,61.05,70.52,0.01464
1549914268,1017683,1837.0,1837.0,1837.0,2.73,1.05,7.83,46.79,67.31,73.14,0.01,1017144,1831.0,1831.0,1831.0,2.70,1.24,7.90,41.29,77.46,87.82,0.01463
1549914269,1019818,2135.0,2135.0,2135.0,2.23,1.03,6.09,38.08,70.12,73.33,0.01,1019105,1961.0,1961.0,1961.0,2.65,1.21,6.91,45.02,67.70,92.47,0.01460
1549914270,1021740,1922.0,1922.0,1922.0,2.32,1.10,5.30,44.37,79.82,123.54,0.01,1021197,2092.0,2092.0,2092.0,2.62,1.25,5.34,50.36,81.79,129.24,0.01457
1549914271,1023757,2017.0,2017.0,2017.0,2.29,1.22,5.39,33.28,58.59,73.07,0.01,1023382,2185.0,2185.0,2185.0,2.43,1.31,5.58,44.27,74.78,74.97,0.01454
1549914272,1025804,2047.0,2047.0,2047.0,2.39,1.14,5.55,40.04,56.95,61.01,0.01,1025410,2028.0,2028.0,2028.0,2.39,1.28,5.61,33.95,56.16,58.26,0.01452
1549914273,1028040,2236.0,2236.0,2236.0,2.05,0.99,5.95,17.84,62.10,70.39,0.01,1027525,2115.0,2115.0,2115.0,2.63,1.20,7.11,44.79,64.23,72.16,0.01449
1549914274,1030072,2032.0,2032.0,2032.0,2.36,1.05,6.22,29.23,70.19,107.48,0.01,1029460,1935.0,1935.0,1935.0,2.65,1.13,7.57,36.01,79.56,91.42,0.01447
1549914275,1031844,1772.0,1772.0,1772.0,2.58,1.02,7.23,46.92,68.62,72.61,0.01,1031381,1921.0,1921.0,1921.0,2.73,1.19,7.65,45.22,68.94,76.48,0.01445
1549914276,1033585,1741.0,1741.0,1741.0,2.80,1.02,8.42,47.25,64.82,84.15,0.01,1033151,1770.0,1770.0,1770.0,2.95,1.26,8.58,47.28,75.50,82.58,0.01444
1549914277,1035626,2041.0,2041.0,2041.0,2.33,1.11,5.44,43.32,66.55,66.65,0.01,1035311,2160.0,2160.0,2160.0,2.39,1.19,6.02,44.17,61.01,64.09,0.01441
1549914278,1037819,2193.0,2193.0,2193.0,2.13,1.11,4.37,42.30,68.09,73.40,0.01,1037622,2311.0,2311.0,2311.0,2.27,1.21,4.61,44.24,66.22,83.56,0.01438
1549914279,1039550,1731.0,1731.0,1731.0,2.38,1.15,5.90,35.03,61.73,65.44,0.01,1039523,1901.0,1901.0,1901.0,3.06,1.33,7.75,51.05,65.31,70.19,0.01437
1549914280,1041644,2094.0,2094.0,2094.0,2.22,1.07,6.17,25.59,58.59,61.28,0.01,1041561,2038.0,2038.0,2038.0,2.62,1.22,7.55,42.73,63.31,74.25,0.01434
1549914281,1043731,2087.0,2087.0,2087.0,2.32,0.95,5.67,51.09,67.76,88.67,0.01,1043637,2076.0,2076.0,2076.0,2.40,1.14,5.92,40.63,69.80,81.20,0.01431
1549914282,1045959,2228.0,2228.0,2228.0,2.15,1.14,5.57,17.60,57.18,61.96,0.01,1045865,2228.0,2228.0,2228.0,2.35,1.29,5.96,30.46,55.41,57.11,0.01429
1549914283,1047687,1728.0,1728.0,1728.0,2.76,0.98,9.95,38.99,63.80,78.51,0.01,1047517,1652.0,1652.0,1652.0,3.14,1.14,10.40,47.51,63.44,67.63,0.01428
1549914284,1049459,1772.0,1772.0,1772.0,2.71,1.06,7.21,52.00,65.57,69.53,0.01,1049440,1923.0,1923.0,1923.0,2.67,1.26,6.80,54.39,65.27,65.93,0.01426
1549914285,1051710,2251.0,2251.0,2251.0,2.05,1.03,5.58,16.86,56.03,61.87,0.01,1051654,2214.0,2214.0,2214.0,2.33,1.18,5.81,33.59,57.64,61.73,0.01423
1549914286,1053497,1787.0,1787.0,1787.0,2.69,0.95,9.84,39.58,74.32,82.51,0.01,1053435,1781.0,1781.0,1781.0,2.96,1.05,10.52,41.22,76.02,105.78,0.01422
1549914287,1055303,1806.0,1806.0,1806.0,2.44,1.04,6.14,42.37,68.49,71.11,0.01,1055313,1878.0,1878.0,1878.0,2.97,1.26,7.06,48.14,68.22,77.59,0.01420
1549914288,1057159,1856.0,1856.0,1856.0,2.76,1.08,7.86,50.95,58.92,61.18,0.01,1057150,1837.0,1837.0,1837.0,2.62,1.25,6.78,48.10,58.65,61.87,0.01418
1549914289,1058985,1826.0,1826.0,1826.0,2.58,1.10,8.26,31.44,57.02,57.74,0.01,1058970,1820.0,1820.0,1820.0,2.87,1.21,10.01,38.93,59.41,62.82,0.01417
1549914290,1060602,1617.0,1617.0,1617.0,2.99,1.03,9.13,42.80,118.95,130.09,0.01,1060719,1749.0,1749.0,1749.0,2.93,1.21,8.52,39.42,119.14,132.51,0.01415
1549914291,1061966,1364.0,1364.0,1364.0,3.06,1.04,9.65,43.71,171.84,186.91,0.01,1062238,1519.0,1519.0,1519.0,3.79,1.21,10.33,63.41,182.45,185.47,0.01415
1549914292,1063275,1309.0,1309.0,1309.0,3.34,1.08,10.68,40.57,159.78,164.76,0.01,1063819,1581.0,1581.0,1581.0,3.51,1.16,11.30,42.76,165.28,171.97,0.01414
1549914293,1064824,1549.0,1549.0,1549.0,2.83,1.24,9.58,38.04,67.63,69.14,0.01,1065447,1628.0,1628.0,1628.0,2.74,1.35,8.72,25.72,52.07,60.42,0.01414
1549914294,1067013,2189.0,2189.0,2189.0,2.38,1.05,6.14,16.96,163.71,167.51,0.01,1067483,2036.0,2036.0,2036.0,2.71,1.20,6.50,42.01,164.10,166.46,0.01411
1549914295,1068964,1951.0,1951.0,1951.0,2.54,1.07,5.98,46.89,130.48,131.33,0.01,1069422,1939.0,1939.0,1939.0,2.77,1.24,6.34,49.02,129.56,151.26,0.01408
1549914296,1070758,1794.0,1794.0,1794.0,2.76,1.01,6.77,48.96,112.98,114.75,0.01,1071277,1855.0,1855.0,1855.0,2.63,1.16,7.25,42.60,111.41,114.95,0.01407
1549914297,1072631,1873.0,1873.0,1873.0,2.58,0.85,9.90,40.83,68.62,80.67,0.01,1073067,1790.0,1790.0,1790.0,2.76,1.01,10.47,41.39,66.78,77.27,0.01405
1549914298,1074361,1730.0,1730.0,1730.0,2.56,0.86,10.20,35.23,65.93,73.27,0.01,1074949,1882.0,1882.0,1882.0,3.03,1.06,11.18,43.12,75.30,84.61,0.01403
1549914299,1076140,1779.0,1779.0,1779.0,2.83,0.80,11.11,44.56,73.40,74.25,0.01,1076706,1757.0,1757.0,1757.0,2.85,1.00,11.28,40.01,67.31,74.71,0.01402
1549914300,1078241,2101.0,2101.0,2101.0,2.34,1.03,5.77,44.17,60.59,62.72,0.01,1078823,2117.0,2117.0,2117.0,2.39,1.21,5.76,42.93,59.21,62.46,0.01400
1549914301,1080316,2075.0,2075.0,2075.0,2.17,1.08,5.23,22.10,64.36,68.35,0.01,1080967,2144.0,2144.0,2144.0,2.33,1.24,5.95,23.25,60.75,66.91,0.01397
1549914302,1082486,2170.0,2170.0,2170.0,2.40,1.11,6.20,31.05,63.57,65.31,0.01,1082920,1953.0,1953.0,1953.0,2.58,1.37,6.68,18.12,65.57,83.36,0.01395
1549914303,1084658,2172.0,2172.0,2172.0,2.16,1.16,5.25,18.87,57.87,64.06,0.01,1084833,1913.0,1913.0,1913.0,2.62,1.28,6.54,50.33,62.59,73.99,0.01393
1549914304,1086362,1704.0,1704.0,1704.0,2.99,1.13,10.76,46.30,69.60,72.68,0.01,1086467,1634.0,1634.0,1634.0,3.03,1.35,10.22,49.32,61.28,69.53,0.01392
1549914305,1088034,1672.0,1672.0,1672.0,3.09,1.18,8.68,49.48,74.58,77.00,0.01,1088087,1620.0,1620.0,1620.0,3.09,1.33,8.50,48.76,73.20,77.86,0.01391
1549914306,1089714,1680.0,1680.0,1680.0,2.81,1.13,8.42,49.32,62.82,64.82,0.01,1089997,1910.0,1910.0,1910.0,2.75,1.37,7.88,37.39,60.95,64.09,0.01390
1549914307,1091827,2113.0,2113.0,2113.0,2.27,1.09,5.76,32.59,56.75,67.63,0.01,1092131,2134.0,2134.0,2134.0,2.33,1.29,5.88,24.04,62.23,67.37,0.01387
1549914308,1093848,2021.0,2021.0,2021.0,2.34,1.04,6.28,35.23,56.36,57.57,0.01,1094297,2166.0,2166.0,2166.0,2.50,1.16,6.49,44.63,58.13,70.84,0.01385
1549914309,1096073,2225.0,2225.0,2225.0,2.30,1.08,6.61,29.33,63.28,64.91,0.01,1096479,2182.0,2182.0,2182.0,2.10,1.29,5.44,12.04,53.97,66.75,0.01382
1549914310,1097931,1858.0,1858.0,1858.0,2.74,1.13,8.68,41.78,52.13,60.42,0.01,1098569,2090.0,2090.0,2090.0,2.42,1.23,7.30,22.63,51.77,57.21,0.01380
1549914311,1099718,1787.0,1787.0,1787.0,2.99,1.25,7.74,54.26,80.67,82.58,0.01,1100208,1639.0,1639.0,1639.0,2.83,1.32,6.99,55.61,74.84,75.24,0.01379
1549914312,1101392,1674.0,1674.0,1674.0,2.85,1.23,7.75,50.07,68.55,75.43,0.01,1101995,1787.0,1787.0,1787.0,2.90,1.46,7.90,48.14,71.37,77.27,0.01378
1549914313,1103333,1941.0,1941.0,1941.0,2.36,1.16,5.81,37.32,69.99,77.33,0.01,1103895,1900.0,1900.0,1900.0,2.75,1.34,6.54,48.43,67.90,76.35,0.01376
1549914314,1105324,1991.0,1991.0,1991.0,2.32,1.14,6.48,31.64,60.23,63.77,0.01,1105698,1803.0,1803.0,1803.0,2.95,1.33,7.60,50.53,61.64,71.24,0.01375
1549914315,1107231,1907.0,1907.0,1907.0,2.57,1.17,6.91,41.39,66.45,92.47,0.01,1107528,1830.0,1830.0,1830.0,2.78,1.38,7.09,36.54,66.58,80.74,0.01373
1549914316,1109124,1893.0,1893.0,1893.0,2.68,1.10,7.19,47.94,73.40,77.00,0.01,1109532,2004.0,2004.0,2004.0,2.42,1.21,6.69,21.12,68.09,79.04,0.01371
1549914317,1110894,1770.0,1770.0,1770.0,2.41,1.14,6.12,23.69,72.55,90.24,0.01,1111566,2034.0,2034.0,2034.0,2.84,1.33,6.64,50.14,73.66,77.99,0.01369
1549914318,1112898,2004.0,2004.0,2004.0,2.27,1.02,6.24,40.24,69.01,69.93,0.01,1113781,2215.0,2215.0,2215.0,2.42,1.20,6.50,37.03,68.22,80.41,0.01366
1549914319,1114870,1972.0,1972.0,1972.0,2.41,1.23,7.39,18.02,55.35,57.28,0.01,1115826,2045.0,2045.0,2045.0,2.53,1.42,7.32,17.20,53.71,57.44,0.01364
1549914320,1116824,1954.0,1954.0,1954.0,2.45,1.17,5.61,47.97,61.57,63.70,0.01,1117822,1996.0,1996.0,1996.0,2.47,1.29,5.05,48.07,69.99,79.10,0.01362
1549914321,1118447,1623.0,1623.0,1623.0,2.81,1.10,7.61,54.59,66.62,71.70,0.01,1119490,1668.0,1668.0,1668.0,3.38,1.29,9.64,56.85,68.03,74.45,0.01362
1549914322,1120305,1858.0,1858.0,1858.0,2.39,1.18,6.56,35.23,77.40,82.44,0.01,1121364,1874.0,1874.0,1874.0,2.93,1.31,7.27,48.46,84.74,85.52,0.01360
