Running [WRITE, READ] with 10 threads 60 minutes
time,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1549918507,3778514,1822.0,1822.0,1822.0,2.60,0.94,5.36,58.36,113.70,116.85,0.01,3774847,1770.0,1770.0,1770.0,2.94,1.17,6.07,63.34,113.25,140.51,0.00835
1549918508,3779940,1426.0,1426.0,1426.0,2.87,0.94,5.37,64.45,178.78,195.17,0.01,3776401,1554.0,1554.0,1554.0,3.76,1.12,5.64,74.38,189.66,194.12,0.00835
1549918509,3782079,2139.0,2139.0,2139.0,1.99,0.98,4.38,14.15,95.03,99.09,0.01,3778537,2136.0,2136.0,2136.0,2.67,1.18,5.12,63.44,95.29,96.40,0.00835
1549918510,3784212,2133.0,2133.0,2133.0,2.12,1.03,4.35,42.37,77.92,79.82,0.01,3780557,2020.0,2020.0,2020.0,2.67,1.21,5.14,51.02,78.91,99.42,0.00834
1549918511,3786349,2137.0,2137.0,2137.0,2.10,0.97,4.64,44.07,66.52,72.94,0.01,3782706,2149.0,2149.0,2149.0,2.55,1.16,5.24,56.20,72.74,85.72,0.00834
1549918512,3788716,2367.0,2367.0,2367.0,2.01,0.87,4.29,30.20,81.20,86.18,0.01,3785072,2366.0,2366.0,2366.0,2.19,1.10,5.18,21.40,70.39,81.99,0.00833
1549918513,3790459,1743.0,1743.0,1743.0,2.70,0.99,7.18,59.51,79.17,90.05,0.01,3786871,1799.0,1799.0,1799.0,2.91,1.29,7.32,55.87,74.84,92.01,0.00833
1549918514,3792155,1696.0,1696.0,1696.0,2.55,1.06,5.82,48.82,80.28,106.23,0.01,3788771,1900.0,1900.0,1900.0,2.96,1.28,6.84,54.79,73.47,107.09,0.00833
1549918515,3794217,2062.0,2062.0,2062.0,2.24,1.02,5.69,23.49,74.32,87.56,0.01,3790790,2019.0,2019.0,2019.0,2.55,1.18,5.35,54.59,80.48,88.60,0.00832
1549918516,3796167,1950.0,1950.0,1950.0,2.61,1.08,5.66,58.29,88.54,91.82,0.01,3792563,1773.0,1773.0,1773.0,2.56,1.35,5.41,33.98,82.12,103.09,0.00832
1549918517,3797970,1803.0,1803.0,1803.0,2.61,0.98,6.35,53.61,65.44,87.03,0.01,3794556,1993.0,1993.0,1993.0,2.89,1.19,6.96,56.75,65.01,81.40,0.00831
1549918518,3799622,1652.0,1652.0,1652.0,2.73,0.86,7.30,56.30,78.77,81.92,0.01,3796281,1725.0,1725.0,1725.0,3.07,1.12,7.65,65.67,81.66,93.00,0.00831
1549918519,3801136,1514.0,1514.0,1514.0,2.87,1.25,8.58,28.43,88.41,93.45,0.01,3798055,1774.0,1774.0,1774.0,2.92,1.42,7.48,47.35,85.07,100.60,0.00831
1549918520,3802660,1524.0,1524.0,1524.0,3.26,1.07,9.52,73.14,88.93,96.47,0.01,3799723,1668.0,1668.0,1668.0,3.33,1.34,8.40,72.09,90.44,96.80,0.00830
1549918521,3804336,1676.0,1676.0,1676.0,2.63,1.16,6.75,46.33,78.51,88.01,0.01,3801449,1726.0,1726.0,1726.0,2.92,1.23,7.21,56.46,79.23,94.63,0.00830
1549918522,3806413,2077.0,2077.0,2077.0,2.68,1.08,6.70,54.85,72.16,75.83,0.01,3803377,1928.0,1928.0,1928.0,2.54,1.20,6.90,21.69,77.53,111.61,0.00829
1549918523,3808009,1596.0,1596.0,1596.0,2.88,1.17,8.14,50.53,88.60,90.18,0.01,3804990,1613.0,1613.0,1613.0,3.20,1.39,8.91,49.02,104.99,137.10,0.00829
1549918524,3810811,2802.0,2802.0,2802.0,1.96,0.69,4.80,41.25,80.22,119.73,0.01,3807351,2361.0,2361.0,2361.0,1.96,0.85,5.31,24.10,69.21,119.08,0.00829
1549918525,3813289,2478.0,2478.0,2478.0,1.91,0.70,3.93,47.45,92.27,103.68,0.01,3809828,2477.0,2477.0,2477.0,2.10,0.83,4.11,51.28,97.12,101.19,0.00828
1549918526,3816098,2809.0,2809.0,2809.0,1.77,0.65,3.11,7.73,253.49,264.24,0.01,3812648,2820.0,2820.0,2820.0,1.75,0.78,2.97,9.49,245.89,264.77,0.00829
1549918527,3819800,3702.0,3702.0,3702.0,1.28,0.56,2.02,7.75,202.51,207.36,0.01,3816216,3568.0,3568.0,3568.0,1.44,0.71,2.32,7.52,200.93,209.72,0.00830
1549918528,3822902,3102.0,3102.0,3102.0,1.49,0.65,3.55,12.03,63.01,66.03,0.01,3819331,3115.0,3115.0,3115.0,1.60,0.84,3.82,9.77,63.57,89.13,0.00830
1549918529,3825775,2873.0,2873.0,2873.0,1.47,0.63,3.73,13.10,56.72,149.68,0.01,3822392,3061.0,3061.0,3061.0,1.78,0.79,3.65,13.44,149.95,152.17,0.00830
1549918530,3827501,1726.0,1726.0,1726.0,2.86,0.81,7.90,56.46,133.17,144.18,0.01,3824001,1609.0,1609.0,1609.0,3.47,1.04,9.22,61.77,139.46,150.60,0.00829
1549918531,3829176,1675.0,1675.0,1675.0,2.60,0.99,6.97,40.67,65.60,91.88,0.01,3825765,1764.0,1764.0,1764.0,3.07,1.20,8.13,51.68,88.67,90.64,0.00829
1549918532,3830542,1366.0,1366.0,1366.0,3.21,1.06,8.91,59.93,116.39,125.37,0.01,3827298,1533.0,1533.0,1533.0,3.61,1.42,10.14,60.00,86.25,110.89,0.00829
1549918533,3832152,1610.0,1610.0,1610.0,3.01,1.18,9.41,45.25,89.19,91.62,0.01,3828809,1511.0,1511.0,1511.0,3.16,1.28,9.24,50.36,82.77,131.73,0.00828
1549918534,3833794,1642.0,1642.0,1642.0,2.78,1.22,7.91,49.12,79.89,84.67,0.01,3830389,1580.0,1580.0,1580.0,3.44,1.38,9.41,66.91,85.52,124.32,0.00828
1549918535,3835354,1560.0,1560.0,1560.0,2.69,1.06,7.42,49.97,86.77,112.13,0.01,3832118,1729.0,1729.0,1729.0,3.33,1.27,8.49,62.13,84.54,89.19,0.00828
1549918536,3836911,1557.0,1557.0,1557.0,3.14,1.10,8.04,62.36,79.17,81.13,0.01,3833672,1554.0,1554.0,1554.0,3.54,1.30,10.92,55.64,80.74,115.34,0.00827
1549918537,3838706,1795.0,1795.0,1795.0,2.42,0.94,8.50,22.40,67.96,77.86,0.01,3835492,1820.0,1820.0,1820.0,3.11,1.15,10.07,47.45,77.20,100.27,0.00827
1549918538,3840665,1959.0,1959.0,1959.0,2.12,0.91,5.80,19.55,63.60,72.88,0.01,3837826,2334.0,2334.0,2334.0,2.49,1.11,7.22,37.36,64.95,73.07,0.00827
1549918539,3842573,1908.0,1908.0,1908.0,2.59,0.95,6.62,48.56,76.41,77.99,0.01,3839728,1902.0,1902.0,1902.0,2.62,1.12,6.37,49.38,81.99,89.19,0.00826
1549918540,3844100,1527.0,1527.0,1527.0,2.80,0.93,7.71,54.26,69.80,71.30,0.01,3841437,1709.0,1709.0,1709.0,3.31,1.12,8.90,58.65,69.14,71.50,0.00826
1549918541,3845987,1887.0,1887.0,1887.0,2.61,0.91,6.56,58.65,74.78,83.49,0.01,3843242,1805.0,1805.0,1805.0,2.76,1.14,7.11,53.90,70.84,98.70,0.00825
1549918542,3847979,1992.0,1992.0,1992.0,2.41,0.99,5.17,56.13,96.34,103.42,0.01,3845237,1995.0,1995.0,1995.0,2.39,1.17,5.16,33.62,80.67,85.46,0.00825
1549918543,3849981,2002.0,2002.0,2002.0,2.54,0.92,6.26,51.81,72.68,77.73,0.01,3847205,1968.0,1968.0,1968.0,2.66,1.13,6.00,49.41,77.79,97.45,0.00825
1549918544,3852010,2029.0,2029.0,2029.0,2.28,1.01,5.37,42.83,68.62,90.37,0.01,3849218,2013.0,2013.0,2013.0,2.67,1.18,5.53,58.98,74.51,91.82,0.00824
1549918545,3854030,2020.0,2020.0,2020.0,2.41,0.92,4.92,60.03,76.94,85.66,0.01,3851205,1987.0,1987.0,1987.0,2.56,1.16,5.60,56.46,72.94,90.64,0.00824
1549918546,3856193,2163.0,2163.0,2163.0,2.19,0.96,5.24,39.94,71.50,74.38,0.01,3853552,2347.0,2347.0,2347.0,2.14,1.20,5.16,11.41,74.06,80.48,0.00823
1549918547,3857985,1792.0,1792.0,1792.0,2.82,0.90,7.82,57.90,98.76,109.31,0.01,3855222,1670.0,1670.0,1670.0,3.01,1.15,7.76,54.92,88.34,97.45,0.00823
1549918548,3859521,1536.0,1536.0,1536.0,2.76,1.02,7.84,46.53,88.28,92.54,0.01,3856790,1568.0,1568.0,1568.0,3.37,1.28,11.21,52.04,96.53,100.66,0.00823
1549918549,3861349,1828.0,1828.0,1828.0,3.00,1.00,7.67,48.66,92.01,94.70,0.01,3858572,1782.0,1782.0,1782.0,2.62,1.13,6.65,36.90,86.84,89.65,0.00822
1549918550,3863089,1740.0,1740.0,1740.0,2.88,1.02,6.37,57.54,94.63,103.22,0.01,3860216,1644.0,1644.0,1644.0,3.18,1.16,7.55,60.36,93.65,99.55,0.00822
1549918551,3864801,1712.0,1712.0,1712.0,2.82,1.00,7.37,59.02,82.44,89.59,0.01,3861854,1638.0,1638.0,1638.0,3.13,1.24,7.34,67.83,95.68,107.87,0.00822
1549918552,3866203,1402.0,1402.0,1402.0,3.28,0.97,8.86,64.06,82.77,86.38,0.01,3863347,1493.0,1493.0,1493.0,3.59,1.22,10.29,60.62,105.91,114.10,0.00821
1549918553,3867838,1635.0,1635.0,1635.0,2.61,1.01,8.54,35.68,85.46,88.08,0.01,3864987,1640.0,1640.0,1640.0,2.98,1.25,8.94,46.83,72.68,103.87,0.00821
1549918554,3869311,1473.0,1473.0,1473.0,3.59,1.07,10.85,61.87,138.94,158.47,0.01,3866558,1571.0,1571.0,1571.0,3.37,1.24,9.29,56.75,93.98,122.75,0.00821
1549918555,3870702,1391.0,1391.0,1391.0,3.46,1.17,9.30,66.65,86.25,93.85,0.01,3868015,1457.0,1457.0,1457.0,3.65,1.43,10.61,61.31,88.87,109.25,0.00821
1549918556,3871993,1291.0,1291.0,1291.0,3.64,1.02,12.07,69.21,108.40,127.99,0.01,3869424,1409.0,1409.0,1409.0,3.74,1.31,11.35,58.00,108.59,113.51,0.00820
1549918557,3873416,1423.0,1423.0,1423.0,3.28,1.34,8.95,62.55,95.88,99.75,0.01,3870738,1314.0,1314.0,1314.0,3.77,1.44,9.78,74.97,93.39,93.52,0.00820
1549918558,3874834,1418.0,1418.0,1418.0,3.52,1.30,9.08,57.28,103.94,122.75,0.01,3872234,1496.0,1496.0,1496.0,3.48,1.46,9.54,48.50,103.22,103.61,0.00820
1549918559,3876331,1497.0,1497.0,1497.0,3.13,1.31,8.82,62.95,85.72,90.57,0.01,3873700,1466.0,1466.0,1466.0,3.67,1.61,9.63,62.95,88.34,91.62,0.00820
1549918560,3877771,1440.0,1440.0,1440.0,3.15,1.17,6.46,65.86,146.93,156.37,0.01,3875004,1304.0,1304.0,1304.0,3.90,1.38,6.11,81.26,149.16,171.44,0.00819
1549918561,3879456,1685.0,1685.0,1685.0,3.23,1.08,5.95,50.72,224.92,227.41,0.01,3876229,1225.0,1225.0,1225.0,3.97,1.40,6.82,61.83,229.38,229.38,0.00819
1549918562,3881110,1654.0,1654.0,1654.0,2.77,1.08,6.91,29.79,174.33,180.62,0.01,3877891,1662.0,1662.0,1662.0,3.20,1.32,8.48,41.65,180.09,183.89,0.00819
1549918563,3882457,1347.0,1347.0,1347.0,3.42,1.09,8.04,68.62,169.48,170.79,0.01,3879169,1278.0,1278.0,1278.0,4.19,1.33,8.19,79.23,176.42,189.40,0.00819
1549918564,3884052,1595.0,1595.0,1595.0,2.97,1.18,7.51,46.04,111.54,143.39,0.01,3880998,1829.0,1829.0,1829.0,2.87,1.37,7.48,23.58,102.76,108.59,0.00818
1549918565,3885784,1732.0,1732.0,1732.0,2.92,1.04,6.44,61.90,107.61,116.79,0.01,3882709,1711.0,1711.0,1711.0,2.86,1.17,5.85,58.26,88.01,116.65,0.00818
1549918566,3887724,1940.0,1940.0,1940.0,2.28,0.99,5.35,46.24,68.16,72.22,0.01,3884475,1766.0,1766.0,1766.0,2.86,1.25,6.39,54.85,67.24,67.70,0.00817
1549918567,3889791,2067.0,2067.0,2067.0,2.33,0.89,5.44,53.71,72.81,78.05,0.01,3886546,2071.0,2071.0,2071.0,2.68,1.18,6.05,56.89,78.25,101.65,0.00817
1549918568,3892097,2306.0,2306.0,2306.0,2.12,0.96,5.05,21.56,66.68,75.63,0.01,3888654,2108.0,2108.0,2108.0,2.36,1.22,5.26,23.45,68.16,76.28,0.00817
1549918569,3894394,2297.0,2297.0,2297.0,2.24,0.92,5.43,46.89,70.25,73.27,0.01,3890796,2142.0,2142.0,2142.0,2.19,1.08,5.03,33.69,63.73,66.75,0.00816
1549918570,3896182,1788.0,1788.0,1788.0,2.67,0.94,6.18,62.03,83.23,96.27,0.01,3892514,1718.0,1718.0,1718.0,3.08,1.19,6.74,57.05,80.81,91.29,0.00816
1549918571,3898154,1972.0,1972.0,1972.0,2.38,1.01,5.97,27.34,80.28,117.24,0.01,3894487,1973.0,1973.0,1973.0,2.71,1.24,6.52,42.53,84.02,89.46,0.00815
1549918572,3899802,1648.0,1648.0,1648.0,2.58,0.94,7.09,54.98,76.09,85.13,0.01,3896226,1739.0,1739.0,1739.0,3.16,1.26,7.32,61.67,77.59,85.39,0.00815
1549918573,3901500,1698.0,1698.0,1698.0,2.81,0.93,8.28,52.07,96.47,101.12,0.01,3897765,1539.0,1539.0,1539.0,3.22,1.22,9.45,58.72,100.86,106.69,0.00815
1549918574,3903084,1584.0,1584.0,1584.0,2.73,1.06,7.93,44.99,67.37,75.56,0.01,3899458,1693.0,1693.0,1693.0,3.09,1.30,8.09,55.44,73.01,81.92,0.00814
1549918575,3904955,1871.0,1871.0,1871.0,2.70,1.08,6.83,53.02,109.45,110.36,0.01,3901161,1703.0,1703.0,1703.0,3.12,1.34,7.60,57.41,93.06,116.79,0.00814
1549918576,3906811,1856.0,1856.0,1856.0,2.42,0.96,5.97,49.81,67.44,69.86,0.01,3903119,1958.0,1958.0,1958.0,2.99,1.16,6.66,55.80,67.17,84.80,0.00814
1549918577,3909596,2785.0,2785.0,2785.0,1.55,0.73,3.86,10.56,66.55,70.65,0.01,3906146,3027.0,3027.0,3027.0,1.86,0.91,4.40,17.37,61.31,91.16,0.00813
1549918578,3911744,2148.0,2148.0,2148.0,2.07,0.77,4.46,50.23,81.72,83.76,0.01,3908385,2239.0,2239.0,2239.0,2.46,1.03,5.20,52.10,85.13,86.97,0.00813
1549918579,3914030,2286.0,2286.0,2286.0,2.11,0.82,4.77,50.46,95.62,114.03,0.01,3910742,2357.0,2357.0,2357.0,2.17,1.00,4.35,48.30,90.57,94.63,0.00813
1549918580,3916423,2393.0,2393.0,2393.0,2.19,0.99,5.29,48.20,74.06,106.10,0.01,3913020,2278.0,2278.0,2278.0,2.06,1.18,4.90,8.38,75.96,80.41,0.00812
1549918581,3918680,2257.0,2257.0,2257.0,2.08,0.88,4.45,49.15,65.63,70.84,0.01,3915131,2111.0,2111.0,2111.0,2.36,1.07,5.07,48.79,68.94,70.19,0.00812
1549918582,3921789,3109.0,3109.0,3109.0,1.55,0.64,3.77,20.35,56.46,61.80,0.01,3918435,3304.0,3304.0,3304.0,1.56,0.82,4.24,11.76,53.35,55.87,0.00812
1549918583,3924704,2915.0,2915.0,2915.0,1.53,0.64,3.68,13.85,63.41,70.52,0.01,3921446,3011.0,3011.0,3011.0,1.87,0.86,4.61,24.22,62.98,75.69,0.00811
1549918584,3926562,1858.0,1858.0,1858.0,2.25,0.90,6.75,25.61,63.01,65.01,0.01,3923356,1910.0,1910.0,1910.0,2.68,1.19,6.59,47.51,75.76,110.30,0.00811
1549918585,3928180,1618.0,1618.0,1618.0,3.11,0.99,7.66,67.96,90.44,97.91,0.01,3925140,1784.0,1784.0,1784.0,3.13,1.16,7.73,59.80,87.43,94.11,0.00811
1549918586,3929976,1796.0,1796.0,1796.0,2.97,1.01,9.31,51.58,87.62,97.65,0.01,3926730,1590.0,1590.0,1590.0,2.91,1.21,7.88,52.17,68.49,96.73,0.00810
1549918587,3931955,1979.0,1979.0,1979.0,2.31,0.90,6.73,29.02,66.09,71.30,0.01,3928805,2075.0,2075.0,2075.0,2.59,1.16,6.69,50.14,71.37,90.31,0.00810
1549918588,3933574,1619.0,1619.0,1619.0,3.09,1.00,7.75,67.17,87.23,91.68,0.01,3930186,1381.0,1381.0,1381.0,3.25,1.25,7.66,67.17,84.80,88.60,0.00810
1549918589,3935015,1441.0,1441.0,1441.0,3.35,1.06,9.90,60.16,90.70,91.62,0.01,3931736,1550.0,1550.0,1550.0,3.28,1.31,9.45,55.05,78.12,90.44,0.00810
1549918590,3936550,1535.0,1535.0,1535.0,2.90,1.17,8.52,51.31,76.68,96.60,0.01,3933468,1732.0,1732.0,1732.0,3.39,1.42,8.81,65.14,78.71,85.20,0.00809
1549918591,3938212,1662.0,1662.0,1662.0,3.02,1.12,6.71,59.21,82.71,85.00,0.01,3935321,1853.0,1853.0,1853.0,2.74,1.30,6.71,50.46,78.05,89.92,0.00809
1549918592,3939891,1679.0,1679.0,1679.0,2.84,1.03,6.60,57.38,74.78,80.41,0.01,3937063,1742.0,1742.0,1742.0,2.84,1.28,6.28,50.95,82.38,106.43,0.00809
1549918593,3941761,1870.0,1870.0,1870.0,2.48,1.05,6.84,38.34,74.84,91.88,0.01,3939073,2010.0,2010.0,2010.0,2.74,1.23,6.78,40.40,91.23,93.59,0.00808
1549918594,3943571,1810.0,1810.0,1810.0,2.50,0.93,6.24,54.17,93.98,94.57,0.01,3940796,1723.0,1723.0,1723.0,3.18,1.14,8.28,59.54,75.89,81.99,0.00808
1549918595,3945502,1931.0,1931.0,1931.0,2.47,0.94,5.74,53.87,69.40,73.86,0.01,3942649,1853.0,1853.0,1853.0,2.54,1.20,6.21,43.65,68.68,85.20,0.00807
1549918596,3947231,1729.0,1729.0,1729.0,2.90,0.96,7.18,56.49,99.61,148.90,0.01,3944537,1888.0,1888.0,1888.0,2.85,1.07,6.72,54.23,86.38,145.23,0.00807
1549918597,3948944,1713.0,1713.0,1713.0,2.75,0.94,6.85,60.10,96.14,102.43,0.01,3946345,1808.0,1808.0,1808.0,2.89,1.13,7.04,58.56,77.66,103.22,0.00807
1549918598,3951068,2124.0,2124.0,2124.0,2.24,0.94,6.64,32.65,61.47,84.08,0.01,3948322,1977.0,1977.0,1977.0,2.64,1.22,7.32,35.26,64.42,71.96,0.00806
1549918599,3952786,1718.0,1718.0,1718.0,2.89,0.93,7.88,61.24,93.72,95.49,0.01,3950070,1748.0,1748.0,1748.0,2.85,1.12,6.71,54.10,93.45,96.27,0.00806
1549918600,3954923,2137.0,2137.0,2137.0,2.25,0.96,5.58,26.10,92.80,112.53,0.01,3952253,2183.0,2183.0,2183.0,2.34,1.16,5.69,26.18,83.36,103.74,0.00805
1549918601,3956947,2024.0,2024.0,2024.0,2.36,1.02,5.48,51.68,80.22,85.13,0.01,3954374,2121.0,2121.0,2121.0,2.44,1.19,5.55,28.43,79.56,88.60,0.00805
1549918602,3958801,1854.0,1854.0,1854.0,2.67,1.09,6.28,53.87,72.81,75.83,0.01,3956219,1845.0,1845.0,1845.0,2.70,1.27,6.43,49.84,70.52,73.33,0.00805
1549918603,3960662,1861.0,1861.0,1861.0,2.54,0.92,6.80,51.09,83.17,83.49,0.01,3957869,1650.0,1650.0,1650.0,3.18,1.22,8.29,58.56,82.97,86.97,0.00804
1549918604,3962734,2072.0,2072.0,2072.0,2.06,0.90,4.87,19.35,71.37,82.64,0.01,3960088,2219.0,2219.0,2219.0,2.55,1.15,6.64,51.22,88.93,90.24,0.00804
1549918605,3964476,1742.0,1742.0,1742.0,2.56,1.07,5.71,55.41,81.99,96.01,0.01,3961754,1666.0,1666.0,1666.0,3.11,1.16,7.18,61.73,83.43,98.37,0.00804
1549918606,3966164,1688.0,1688.0,1688.0,2.81,1.05,6.87,62.36,75.17,78.58,0.01,3963657,1903.0,1903.0,1903.0,2.71,1.24,6.28,55.38,74.25,85.00,0.00803
1549918607,3967989,1825.0,1825.0,1825.0,2.78,1.07,7.41,51.22,69.53,79.63,0.01,3965480,1823.0,1823.0,1823.0,2.86,1.28,7.54,46.89,69.21,71.83,0.00803
1549918608,3969395,1406.0,1406.0,1406.0,3.73,0.98,11.94,68.03,101.38,109.45,0.01,3966779,1299.0,1299.0,1299.0,3.60,1.12,13.26,68.49,83.76,105.58,0.00803
1549918609,3970937,1542.0,1542.0,1542.0,2.69,1.01,8.02,52.30,73.92,77.86,0.01,3968566,1787.0,1787.0,1787.0,3.28,1.22,8.25,62.19,74.32,94.96,0.00802
1549918610,3972466,1529.0,1529.0,1529.0,3.50,1.09,10.43,65.50,81.85,91.36,0.01,3970053,1487.0,1487.0,1487.0,3.09,1.39,8.11,53.51,86.44,91.36,0.00802
1549918611,3974102,1636.0,1636.0,1636.0,2.89,1.13,7.70,57.64,80.28,85.59,0.01,3971635,1582.0,1582.0,1582.0,2.94,1.33,7.04,54.95,99.81,110.49,0.00802
1549918612,3976020,1918.0,1918.0,1918.0,2.49,0.92,5.48,59.21,84.34,87.23,0.01,3973766,2131.0,2131.0,2131.0,2.70,1.13,5.96,55.90,79.63,81.59,0.00802
1549918613,3979196,3176.0,3176.0,3176.0,1.47,0.62,2.60,20.17,94.96,96.34,0.01,3976954,3188.0,3188.0,3188.0,1.64,0.75,2.79,30.21,80.54,98.11,0.00802
1549918614,3981543,2347.0,2347.0,2347.0,2.04,0.89,5.74,17.09,79.10,83.17,0.01,3979229,2275.0,2275.0,2275.0,2.20,1.09,5.63,14.77,75.30,82.44,0.00801
1549918615,3984477,2934.0,2934.0,2934.0,1.48,0.59,2.31,37.98,60.72,70.52,0.01,3982322,3093.0,3093.0,3093.0,1.85,0.75,2.95,49.87,76.41,79.36,0.00801
1549918616,3989392,4915.0,4915.0,4915.0,0.97,0.57,1.38,4.48,60.10,63.96,0.01,3987224,4902.0,4902.0,4902.0,1.04,0.71,1.56,4.60,56.66,63.83,0.00803
1549918617,3991504,2112.0,2112.0,2112.0,2.33,0.94,5.05,51.09,75.37,87.95,0.01,3989188,1964.0,1964.0,1964.0,2.36,1.11,4.69,52.99,61.90,75.50,0.00803
1549918618,3994681,3177.0,3177.0,3177.0,1.33,0.64,3.05,8.44,58.49,85.72,0.01,3992591,3403.0,3403.0,3403.0,1.63,0.78,2.91,16.94,84.74,89.33,0.00803
1549918619,3997251,2570.0,2570.0,2570.0,1.88,0.71,5.26,19.73,78.32,83.56,0.01,3995043,2452.0,2452.0,2452.0,2.29,0.90,6.09,36.27,82.38,85.85,0.00802
1549918620,3998610,1359.0,1359.0,1359.0,3.61,1.38,8.41,72.42,86.57,88.08,0.01,3996301,1258.0,1258.0,1258.0,3.91,1.47,10.22,66.85,83.23,89.98,0.00802
1549918621,3999918,1308.0,1308.0,1308.0,3.32,1.16,8.45,62.52,129.76,133.43,0.01,3997682,1381.0,1381.0,1381.0,4.17,1.46,10.85,70.98,132.71,132.84,0.00802
1549918622,4000838,920.0,920.0,920.0,4.95,1.16,10.12,95.88,201.59,201.85,0.01,3998653,971.0,971.0,971.0,3.89,1.48,9.91,66.19,184.29,201.33,0.00802
1549918623,4001958,1120.0,1120.0,1120.0,4.22,1.24,7.09,75.24,218.89,219.15,0.01,3999688,1035.0,1035.0,1035.0,6.67,1.41,11.08,193.86,220.99,221.12,0.00802
1549918624,4002968,1010.0,1010.0,1010.0,5.15,1.05,9.09,118.75,275.51,310.12,0.01,4000659,971.0,971.0,971.0,4.87,1.42,11.07,75.43,266.73,272.37,0.00802
1549918625,4004619,1651.0,1651.0,1651.0,2.76,1.13,6.74,30.36,153.35,173.41,0.01,4002085,1426.0,1426.0,1426.0,3.59,1.32,7.96,70.32,155.45,157.02,0.00802
1549918626,4005867,1248.0,1248.0,1248.0,3.79,0.95,8.60,70.65,182.71,184.94,0.01,4003254,1169.0,1169.0,1169.0,4.74,1.20,13.05,82.12,181.80,193.99,0.00801
1549918627,4007332,1465.0,1465.0,1465.0,2.53,1.01,7.89,17.27,146.67,151.26,0.01,4005001,1747.0,1747.0,1747.0,3.23,1.22,8.19,54.13,151.78,155.19,0.00801
1549918628,4009025,1693.0,1693.0,1693.0,3.00,0.88,8.27,69.27,92.41,97.71,0.01,4006670,1669.0,1669.0,1669.0,3.29,1.09,8.77,69.66,87.16,89.19,0.00801
1549918629,4011041,2016.0,2016.0,2016.0,2.14,0.92,5.52,18.38,79.82,92.14,0.01,4008732,2062.0,2062.0,2062.0,2.72,1.14,6.18,55.64,88.87,89.33,0.00800
1549918630,4012788,1747.0,1747.0,1747.0,2.65,1.05,6.93,53.22,66.72,73.27,0.01,4010577,1845.0,1845.0,1845.0,2.89,1.26,6.58,53.77,69.60,76.87,0.00800
1549918631,4014308,1520.0,1520.0,1520.0,3.28,1.20,8.18,65.60,72.42,90.05,0.01,4012096,1519.0,1519.0,1519.0,3.28,1.54,7.15,64.62,76.87,93.85,0.00800
1549918632,4015919,1611.0,1611.0,1611.0,2.63,1.33,6.77,32.87,70.19,85.92,0.01,4013730,1634.0,1634.0,1634.0,3.47,1.41,8.04,69.21,80.15,90.31,0.00800
1549918633,4017586,1667.0,1667.0,1667.0,2.76,0.96,7.06,45.06,103.09,140.38,0.01,4015270,1540.0,1540.0,1540.0,3.21,1.23,6.92,64.32,113.18,115.61,0.00799
1549918634,4019418,1832.0,1832.0,1832.0,2.43,0.97,5.65,56.98,77.27,82.25,0.01,4017014,1744.0,1744.0,1744.0,3.25,1.24,8.03,64.65,82.84,103.35,0.00799
1549918635,4021151,1733.0,1733.0,1733.0,3.00,1.08,7.38,56.49,102.76,104.07,0.01,4018732,1718.0,1718.0,1718.0,2.93,1.32,6.12,50.99,94.63,131.40,0.00799
1549918636,4023198,2047.0,2047.0,2047.0,2.28,0.94,6.32,27.89,87.43,90.70,0.01,4020769,2037.0,2037.0,2037.0,2.59,1.18,6.05,31.97,82.18,95.22,0.00798
1549918637,4025177,1979.0,1979.0,1979.0,2.29,1.02,5.75,26.15,70.32,72.42,0.01,4022842,2073.0,2073.0,2073.0,2.55,1.20,6.32,31.44,72.74,74.58,0.00798
1549918638,4026791,1614.0,1614.0,1614.0,3.14,1.01,9.61,73.79,82.38,90.96,0.01,4024372,1530.0,1530.0,1530.0,3.26,1.21,9.79,62.03,86.18,104.99,0.00798
1549918639,4028642,1851.0,1851.0,1851.0,2.84,0.93,7.72,64.65,82.77,96.08,0.01,4025980,1608.0,1608.0,1608.0,2.91,1.13,7.68,52.76,82.71,86.90,0.00797
1549918640,4030476,1834.0,1834.0,1834.0,2.42,1.10,6.11,17.29,82.84,101.78,0.01,4027830,1850.0,1850.0,1850.0,2.98,1.26,7.92,53.51,79.23,81.85,0.00797
1549918641,4032003,1527.0,1527.0,1527.0,2.88,0.99,9.36,46.07,92.14,95.09,0.01,4029297,1467.0,1467.0,1467.0,3.35,1.33,10.33,50.07,95.88,96.67,0.00797
1549918642,4033615,1612.0,1612.0,1612.0,3.28,0.99,9.69,66.75,92.54,99.61,0.01,4030697,1400.0,1400.0,1400.0,3.80,1.20,9.77,67.70,98.50,100.53,0.00796
1549918643,4035249,1634.0,1634.0,1634.0,2.73,1.14,6.28,60.62,77.20,80.94,0.01,4032434,1737.0,1737.0,1737.0,2.89,1.35,6.44,53.58,73.20,82.58,0.00796
1549918644,4036964,1715.0,1715.0,1715.0,2.80,1.14,6.40,59.93,82.05,102.04,0.01,4034019,1585.0,1585.0,1585.0,3.31,1.39,7.38,61.60,75.76,80.54,0.00796
