Running [WRITE, READ] with 24 threads 30 minutes
time,W_totalops,W_op/s,W_pk/s,W_row/s,W_mean,W_med,W_95,W_99,W_999,W_max,W_stderr,R_totalops,R_op/s,R_pk/s,R_row/s,R_mean,R_med,R_95,R_99,R_999,R_max,R_stderr
1551992153,1262403,2708.0,2708.0,2708.0,4.56,1.78,16.99,63.86,89.13,93.19,0.02,1267962,2606.0,2606.0,2606.0,4.47,1.92,13.56,62.39,87.69,99.29,0.01734
1551992154,1264307,1904.0,1904.0,1904.0,5.94,1.41,24.48,65.96,126.75,143.79,0.02,1269920,1958.0,1958.0,1958.0,6.30,1.58,28.95,72.74,137.49,161.61,0.01732
1551992155,1266694,2387.0,2387.0,2387.0,4.69,1.74,20.97,56.33,89.65,101.45,0.02,1272355,2435.0,2435.0,2435.0,5.38,1.86,22.59,62.72,91.23,122.29,0.01729
1551992156,1269229,2535.0,2535.0,2535.0,4.02,1.84,11.98,60.65,73.73,78.64,0.02,1275085,2730.0,2730.0,2730.0,4.68,1.98,15.52,63.50,73.14,77.07,0.01725
1551992157,1271539,2310.0,2310.0,2310.0,5.43,1.85,19.33,69.40,81.79,89.26,0.02,1277444,2359.0,2359.0,2359.0,5.26,1.97,17.73,65.04,80.15,81.20,0.01722
1551992158,1273898,2359.0,2359.0,2359.0,5.33,1.93,21.28,69.60,85.92,87.43,0.02,1279595,2151.0,2151.0,2151.0,5.30,1.99,19.20,69.27,84.87,113.38,0.01720
1551992159,1276418,2520.0,2520.0,2520.0,4.42,2.03,14.10,59.77,75.69,86.31,0.02,1282234,2639.0,2639.0,2639.0,4.61,2.10,14.06,60.03,69.93,108.33,0.01716
1551992160,1278471,2053.0,2053.0,2053.0,6.35,1.70,34.05,72.02,116.00,116.92,0.02,1284281,2047.0,2047.0,2047.0,5.61,1.78,25.80,68.49,122.29,129.43,0.01714
1551992161,1280636,2165.0,2165.0,2165.0,5.90,1.69,34.83,67.24,91.62,94.04,0.02,1286356,2075.0,2075.0,2075.0,5.32,1.71,20.73,65.11,87.69,93.85,0.01712
1551992162,1282573,1937.0,1937.0,1937.0,6.03,1.85,26.41,66.65,78.77,91.68,0.02,1288327,1971.0,1971.0,1971.0,6.26,2.01,27.51,71.30,81.66,103.68,0.01710
1551992163,1284639,2066.0,2066.0,2066.0,6.52,2.40,19.55,93.00,114.88,122.49,0.02,1290263,1936.0,1936.0,1936.0,5.38,2.48,16.50,68.09,99.61,106.10,0.01708
1551992164,1286322,1683.0,1683.0,1683.0,6.56,1.65,30.79,97.19,120.06,127.07,0.02,1291843,1580.0,1580.0,1580.0,7.42,1.86,33.46,95.81,126.29,127.01,0.01708
1551992165,1287525,1203.0,1203.0,1203.0,10.10,2.04,56.13,105.05,120.78,123.86,0.02,1293218,1375.0,1375.0,1375.0,9.51,2.09,49.74,105.51,127.99,132.71,0.01709
1551992166,1290242,2717.0,2717.0,2717.0,4.36,2.27,12.71,56.13,72.61,113.90,0.02,1295811,2593.0,2593.0,2593.0,4.50,2.44,12.17,59.08,74.91,116.46,0.01706
1551992167,1292303,2061.0,2061.0,2061.0,5.70,2.09,18.48,87.62,120.46,123.40,0.02,1297840,2029.0,2029.0,2029.0,6.23,2.22,20.28,108.59,121.90,123.80,0.01704
1551992168,1293807,1504.0,1504.0,1504.0,7.47,1.71,37.75,117.77,130.42,132.78,0.02,1299256,1416.0,1416.0,1416.0,8.67,2.04,48.76,125.57,152.44,159.38,0.01704
1551992169,1295245,1438.0,1438.0,1438.0,7.72,1.62,35.55,118.62,203.03,206.05,0.02,1300807,1551.0,1551.0,1551.0,7.74,1.83,32.00,118.95,194.25,206.44,0.01703
1551992170,1297331,2086.0,2086.0,2086.0,5.72,1.91,16.40,103.55,152.83,175.11,0.02,1302830,2023.0,2023.0,2023.0,6.07,2.13,15.86,111.74,151.91,175.24,0.01701
1551992171,1299042,1711.0,1711.0,1711.0,7.58,1.68,23.77,126.75,168.17,171.70,0.02,1304427,1597.0,1597.0,1597.0,7.40,1.87,23.56,118.03,168.03,171.57,0.01700
1551992172,1300244,1202.0,1202.0,1202.0,8.93,1.69,57.34,109.97,143.39,152.17,0.02,1305800,1373.0,1373.0,1373.0,9.55,1.74,59.05,108.20,132.51,135.66,0.01701
1551992173,1301792,1548.0,1548.0,1548.0,8.05,1.55,44.17,105.05,122.09,128.19,0.02,1307206,1406.0,1406.0,1406.0,7.89,1.76,40.67,101.32,126.42,130.09,0.01701
1551992174,1302958,1166.0,1166.0,1166.0,9.45,1.53,46.83,91.36,125.76,170.79,0.02,1308536,1330.0,1330.0,1330.0,9.88,1.65,49.41,89.26,126.94,172.36,0.01703
1551992175,1304236,1278.0,1278.0,1278.0,8.35,1.56,42.21,109.45,140.12,142.61,0.02,1309921,1385.0,1385.0,1385.0,9.07,1.81,44.53,116.85,137.89,172.49,0.01703
1551992176,1305517,1281.0,1281.0,1281.0,8.75,1.63,40.40,130.35,167.25,182.58,0.02,1311098,1177.0,1177.0,1177.0,10.97,1.79,59.28,138.94,168.03,172.23,0.01704
1551992177,1306942,1425.0,1425.0,1425.0,8.94,1.62,53.77,105.38,131.66,134.61,0.02,1312384,1286.0,1286.0,1286.0,9.36,1.65,52.89,106.95,144.57,179.70,0.01705
1551992178,1308296,1354.0,1354.0,1354.0,9.58,1.91,55.18,116.59,159.65,160.43,0.02,1313759,1375.0,1375.0,1375.0,7.65,1.99,36.86,104.86,148.77,160.30,0.01705
1551992179,1309930,1634.0,1634.0,1634.0,7.14,1.93,20.64,123.47,147.06,174.06,0.02,1315490,1731.0,1731.0,1731.0,7.52,2.02,24.72,122.81,146.28,147.59,0.01704
1551992180,1311799,1869.0,1869.0,1869.0,5.71,1.87,16.41,95.42,162.92,163.58,0.02,1317412,1922.0,1922.0,1922.0,6.85,2.08,18.83,131.47,155.32,167.25,0.01702
1551992181,1313334,1535.0,1535.0,1535.0,6.83,1.78,23.87,126.81,161.22,164.50,0.02,1318984,1572.0,1572.0,1572.0,8.01,2.22,37.88,127.01,161.48,163.58,0.01702
1551992182,1314489,1155.0,1155.0,1155.0,11.38,1.71,74.25,140.51,160.56,171.05,0.02,1320238,1254.0,1254.0,1254.0,9.35,2.11,43.84,119.14,160.30,170.79,0.01703
1551992183,1315204,715.0,715.0,715.0,18.14,1.65,143.39,199.88,205.26,206.44,0.02,1321048,810.0,810.0,810.0,13.66,1.65,110.36,191.37,204.34,228.59,0.01707
1551992184,1316759,1555.0,1555.0,1555.0,6.99,1.76,19.81,114.29,246.28,253.10,0.02,1322656,1608.0,1608.0,1608.0,7.34,2.07,24.08,111.02,250.22,252.44,0.01706
1551992185,1317955,1196.0,1196.0,1196.0,8.87,2.04,37.36,128.32,170.66,173.02,0.02,1323857,1201.0,1201.0,1201.0,10.55,2.38,62.69,153.35,179.57,186.25,0.01707
1551992186,1319738,1783.0,1783.0,1783.0,6.78,2.01,22.84,89.78,173.54,182.71,0.02,1325664,1807.0,1807.0,1807.0,7.59,2.16,23.25,116.59,178.52,181.80,0.01705
1551992187,1321766,2028.0,2028.0,2028.0,5.61,1.87,21.56,68.16,81.66,90.96,0.02,1327568,1904.0,1904.0,1904.0,5.98,2.15,27.15,67.17,93.19,109.25,0.01703
1551992188,1323868,2102.0,2102.0,2102.0,6.03,1.77,26.90,65.24,97.26,103.09,0.02,1329674,2106.0,2106.0,2106.0,5.79,1.88,23.28,63.67,94.96,96.21,0.01701
1551992189,1325368,1500.0,1500.0,1500.0,7.61,2.19,36.41,98.24,140.12,142.48,0.02,1331321,1647.0,1647.0,1647.0,7.56,1.86,35.36,101.25,142.74,146.28,0.01701
1551992190,1327309,1941.0,1941.0,1941.0,6.56,1.71,25.25,93.00,157.42,188.35,0.02,1333108,1787.0,1787.0,1787.0,6.52,1.84,26.26,89.92,153.49,154.40,0.01699
1551992191,1328868,1559.0,1559.0,1559.0,7.85,1.57,34.34,146.93,160.43,168.56,0.02,1334904,1796.0,1796.0,1796.0,6.49,1.70,19.76,132.25,161.48,162.00,0.01697
1551992192,1330942,2074.0,2074.0,2074.0,5.57,1.64,19.56,69.93,147.59,154.01,0.02,1336960,2056.0,2056.0,2056.0,6.08,1.75,22.10,98.70,144.97,154.14,0.01695
1551992193,1332564,1622.0,1622.0,1622.0,6.93,1.51,37.45,84.41,101.58,126.81,0.02,1338413,1453.0,1453.0,1453.0,7.63,1.64,55.90,80.54,119.93,133.50,0.01695
1551992194,1335251,2687.0,2687.0,2687.0,4.61,1.79,12.80,64.16,96.93,100.14,0.02,1341159,2746.0,2746.0,2746.0,4.79,1.89,12.94,71.70,102.89,105.91,0.01691
1551992195,1337088,1837.0,1837.0,1837.0,6.12,1.54,34.24,78.18,90.51,97.45,0.02,1343129,1970.0,1970.0,1970.0,6.32,1.55,30.36,78.97,93.26,125.57,0.01690
1551992196,1339461,2373.0,2373.0,2373.0,5.31,1.70,19.55,71.24,103.81,117.05,0.02,1345285,2156.0,2156.0,2156.0,5.36,1.78,18.92,75.89,99.22,119.14,0.01687
1551992197,1341119,1658.0,1658.0,1658.0,6.72,2.08,28.49,99.02,124.85,162.00,0.02,1347293,2008.0,2008.0,2008.0,6.36,2.03,24.81,90.90,130.22,178.91,0.01685
1551992198,1343059,1940.0,1940.0,1940.0,5.89,1.69,23.18,60.49,89.98,94.37,0.02,1349267,1974.0,1974.0,1974.0,6.24,1.66,23.45,67.04,111.02,111.21,0.01683
1551992199,1345000,1941.0,1941.0,1941.0,5.66,1.72,22.61,76.68,101.58,130.88,0.02,1351479,2212.0,2212.0,2212.0,5.97,1.90,22.81,77.86,98.17,105.45,0.01681
1551992200,1346869,1869.0,1869.0,1869.0,6.69,1.90,39.49,79.63,103.61,108.07,0.02,1353254,1775.0,1775.0,1775.0,6.37,1.82,35.68,77.79,102.11,107.02,0.01680
1551992201,1348710,1841.0,1841.0,1841.0,6.69,1.69,31.98,80.28,123.93,150.21,0.02,1354946,1692.0,1692.0,1692.0,6.92,1.85,33.75,72.81,110.23,123.54,0.01679
1551992202,1350856,2146.0,2146.0,2146.0,5.51,1.67,19.01,87.75,124.26,124.85,0.02,1357149,2203.0,2203.0,2203.0,5.42,1.80,18.56,73.60,125.17,162.66,0.01676
1551992203,1352859,2003.0,2003.0,2003.0,6.00,1.83,20.15,76.09,99.61,109.77,0.02,1359068,1919.0,1919.0,1919.0,6.02,1.71,21.15,79.50,108.20,134.87,0.01674
1551992204,1355124,2265.0,2265.0,2265.0,5.19,1.71,18.69,66.58,85.13,96.34,0.02,1361300,2232.0,2232.0,2232.0,5.37,1.96,17.06,66.98,90.05,96.34,0.01672
1551992205,1357172,2048.0,2048.0,2048.0,6.27,2.02,24.28,84.61,105.32,106.17,0.02,1363187,1887.0,1887.0,1887.0,5.80,1.92,23.35,56.98,102.30,106.17,0.01670
1551992206,1358723,1551.0,1551.0,1551.0,7.63,1.56,37.88,97.85,124.45,134.22,0.02,1364764,1577.0,1577.0,1577.0,7.72,1.84,36.54,85.07,135.53,147.85,0.01669
1551992207,1360260,1537.0,1537.0,1537.0,7.76,1.30,33.95,93.85,130.68,154.80,0.02,1366185,1421.0,1421.0,1421.0,8.46,1.67,33.65,97.39,130.42,132.78,0.01669
1551992208,1361886,1626.0,1626.0,1626.0,6.46,1.77,23.49,63.83,82.84,107.28,0.02,1368124,1939.0,1939.0,1939.0,6.94,1.76,25.67,68.81,108.40,118.10,0.01668
1551992209,1363719,1833.0,1833.0,1833.0,6.32,1.92,26.48,74.71,93.19,108.13,0.02,1369949,1825.0,1825.0,1825.0,7.21,2.10,29.72,83.10,110.56,128.12,0.01667
1551992210,1364928,1209.0,1209.0,1209.0,9.06,1.85,55.54,97.19,126.68,126.81,0.02,1371236,1287.0,1287.0,1287.0,9.26,1.92,61.54,98.76,118.95,121.70,0.01668
1551992211,1366465,1537.0,1537.0,1537.0,8.12,1.68,43.75,94.50,136.84,140.77,0.02,1372716,1480.0,1480.0,1480.0,8.46,1.84,47.32,109.77,139.59,139.72,0.01668
1551992212,1367994,1529.0,1529.0,1529.0,7.13,1.79,26.26,87.10,112.39,129.04,0.02,1374534,1818.0,1818.0,1818.0,6.75,1.99,22.50,92.73,116.00,160.96,0.01667
1551992213,1369464,1470.0,1470.0,1470.0,7.66,1.66,33.52,85.13,105.38,105.45,0.02,1376097,1563.0,1563.0,1563.0,8.71,1.91,53.90,87.16,105.19,143.52,0.01666
1551992214,1371389,1925.0,1925.0,1925.0,5.80,2.04,19.50,75.50,107.41,109.97,0.02,1378256,2159.0,2159.0,2159.0,5.91,2.23,20.02,74.06,92.86,134.22,0.01664
1551992215,1372909,1520.0,1520.0,1520.0,7.79,1.83,38.60,96.47,126.88,136.84,0.02,1379718,1462.0,1462.0,1462.0,7.44,1.85,36.67,95.35,134.09,140.77,0.01664
1551992216,1374499,1590.0,1590.0,1590.0,7.70,1.67,36.14,104.86,154.01,157.16,0.02,1381346,1628.0,1628.0,1628.0,7.70,1.66,35.62,98.44,150.34,193.20,0.01663
1551992217,1376486,1987.0,1987.0,1987.0,6.21,1.65,23.86,68.09,118.29,126.16,0.02,1383001,1655.0,1655.0,1655.0,7.24,1.79,36.63,79.04,129.76,167.25,0.01661
1551992218,1377850,1364.0,1364.0,1364.0,8.49,1.31,44.92,111.02,159.25,165.02,0.02,1384466,1465.0,1465.0,1465.0,8.38,1.51,41.25,122.62,160.17,172.36,0.01661
1551992219,1379280,1430.0,1430.0,1430.0,8.56,1.35,29.38,100.34,287.57,288.88,0.02,1385712,1246.0,1246.0,1246.0,9.36,1.68,37.39,97.52,288.10,288.88,0.01660
1551992220,1380752,1472.0,1472.0,1472.0,7.72,1.50,28.85,117.64,164.50,166.59,0.02,1387147,1435.0,1435.0,1435.0,8.33,1.49,32.36,131.07,170.66,170.79,0.01660
1551992221,1382331,1579.0,1579.0,1579.0,7.64,1.59,49.25,91.62,107.35,109.97,0.02,1388635,1488.0,1488.0,1488.0,7.54,1.78,42.04,91.42,108.59,108.86,0.01660
1551992222,1383919,1588.0,1588.0,1588.0,7.59,1.72,31.60,94.70,132.06,136.31,0.02,1390295,1660.0,1660.0,1660.0,7.55,2.00,33.29,83.10,120.13,144.44,0.01659
1551992223,1385490,1571.0,1571.0,1571.0,7.94,1.64,40.53,84.87,134.09,146.15,0.02,1391934,1639.0,1639.0,1639.0,7.38,1.60,35.29,96.08,126.94,164.23,0.01658
1551992224,1386919,1429.0,1429.0,1429.0,7.33,1.61,31.54,74.06,187.56,194.38,0.02,1393442,1508.0,1508.0,1508.0,8.55,1.69,38.37,90.24,182.32,188.22,0.01658
1551992225,1388651,1732.0,1732.0,1732.0,5.77,1.80,20.00,60.85,164.76,171.05,0.02,1395359,1917.0,1917.0,1917.0,7.73,1.99,35.06,141.69,171.05,195.43,0.01656
1551992226,1390686,2035.0,2035.0,2035.0,5.60,1.94,19.22,71.11,153.88,157.68,0.02,1397292,1933.0,1933.0,1933.0,6.44,1.98,20.87,78.84,160.69,164.63,0.01654
1551992227,1392143,1457.0,1457.0,1457.0,7.78,1.81,30.08,118.10,144.05,144.18,0.02,1398886,1594.0,1594.0,1594.0,7.26,1.90,29.25,109.38,141.03,149.55,0.01653
1551992228,1393898,1755.0,1755.0,1755.0,6.76,1.71,22.92,94.24,167.25,184.81,0.02,1400758,1872.0,1872.0,1872.0,7.04,1.73,23.10,98.76,167.12,171.97,0.01652
1551992229,1395558,1660.0,1660.0,1660.0,7.06,1.56,32.62,101.12,124.72,128.32,0.02,1402422,1664.0,1664.0,1664.0,7.28,1.60,29.13,110.30,129.11,135.92,0.01651
1551992230,1397492,1934.0,1934.0,1934.0,6.42,1.83,17.25,113.64,163.97,169.74,0.02,1404293,1871.0,1871.0,1871.0,5.56,1.83,15.12,81.72,157.68,164.23,0.01649
1551992231,1399382,1890.0,1890.0,1890.0,6.44,1.86,19.84,118.42,174.85,178.52,0.02,1406248,1955.0,1955.0,1955.0,6.39,1.87,18.89,110.62,175.64,178.39,0.01647
1551992232,1400858,1476.0,1476.0,1476.0,7.43,1.90,28.88,155.98,174.33,180.09,0.02,1407763,1515.0,1515.0,1515.0,7.15,1.92,23.82,147.59,176.55,181.53,0.01646
1551992233,1402664,1806.0,1806.0,1806.0,7.71,1.95,22.09,135.27,187.70,189.14,0.02,1409615,1852.0,1852.0,1852.0,6.89,2.04,17.15,141.43,170.13,179.44,0.01644
1551992234,1405174,2510.0,2510.0,2510.0,4.92,1.67,16.30,74.84,116.98,121.57,0.02,1412034,2419.0,2419.0,2419.0,4.79,1.85,14.08,71.83,123.99,128.91,0.01641
1551992235,1407487,2313.0,2313.0,2313.0,4.83,1.71,16.76,62.62,88.60,133.50,0.02,1414560,2526.0,2526.0,2526.0,5.00,1.92,18.92,60.19,86.57,93.45,0.01638
1551992236,1409382,1895.0,1895.0,1895.0,5.69,1.46,25.13,83.76,117.64,128.19,0.02,1416619,2059.0,2059.0,2059.0,5.56,1.64,23.81,71.50,98.11,125.17,0.01637
1551992237,1412055,2673.0,2673.0,2673.0,4.48,1.60,14.67,61.60,100.20,103.42,0.02,1419284,2665.0,2665.0,2665.0,4.94,1.66,18.09,72.81,97.98,109.51,0.01634
1551992238,1414806,2751.0,2751.0,2751.0,4.23,1.66,13.66,57.28,80.15,92.14,0.02,1421872,2588.0,2588.0,2588.0,4.89,1.81,19.35,61.64,85.00,105.38,0.01631
1551992239,1417567,2761.0,2761.0,2761.0,4.39,1.82,14.75,57.05,80.41,89.33,0.02,1424422,2550.0,2550.0,2550.0,4.50,1.90,14.22,57.57,81.40,87.49,0.01628
1551992240,1419997,2430.0,2430.0,2430.0,5.26,1.60,24.92,66.36,85.07,95.35,0.02,1426629,2207.0,2207.0,2207.0,5.30,1.89,24.07,65.67,82.05,96.14,0.01625
1551992241,1422139,2142.0,2142.0,2142.0,5.23,1.87,21.95,56.33,105.97,108.00,0.02,1428961,2332.0,2332.0,2332.0,5.45,2.07,23.28,55.97,95.62,101.91,0.01623
1551992242,1424599,2460.0,2460.0,2460.0,4.92,1.43,19.30,59.31,86.25,94.31,0.02,1431353,2392.0,2392.0,2392.0,4.96,1.61,17.40,56.52,88.28,92.14,0.01620
1551992243,1427059,2460.0,2460.0,2460.0,4.80,1.48,16.99,73.73,110.17,200.41,0.02,1433637,2284.0,2284.0,2284.0,5.25,1.67,18.89,81.85,106.43,110.95,0.01617
1551992244,1428868,1809.0,1809.0,1809.0,6.74,1.31,35.23,69.47,117.05,118.49,0.02,1435364,1727.0,1727.0,1727.0,6.75,1.42,34.77,63.73,124.72,152.44,0.01616
1551992245,1430578,1710.0,1710.0,1710.0,6.88,1.36,41.35,81.66,102.24,123.99,0.02,1436948,1584.0,1584.0,1584.0,7.52,1.45,43.68,87.75,115.74,144.97,0.01615
1551992246,1432749,2171.0,2171.0,2171.0,5.74,1.35,25.74,59.05,96.08,100.01,0.02,1438993,2045.0,2045.0,2045.0,5.83,1.45,25.58,61.57,97.52,100.20,0.01613
1551992247,1434472,1723.0,1723.0,1723.0,6.81,1.68,30.92,58.46,82.90,91.42,0.02,1440929,1936.0,1936.0,1936.0,6.27,1.68,27.56,63.28,76.74,82.05,0.01612
1551992248,1436083,1611.0,1611.0,1611.0,5.99,1.68,24.43,63.50,85.13,99.88,0.02,1442743,1814.0,1814.0,1814.0,6.63,1.82,29.46,67.08,97.85,105.51,0.01611
1551992249,1437789,1706.0,1706.0,1706.0,7.55,1.80,37.19,90.57,139.59,151.65,0.02,1444449,1706.0,1706.0,1706.0,7.76,1.94,36.18,100.40,168.95,185.86,0.01610
1551992250,1439442,1653.0,1653.0,1653.0,6.22,1.98,24.25,54.72,128.52,133.43,0.02,1446259,1810.0,1810.0,1810.0,6.99,2.48,27.31,53.08,129.96,137.23,0.01609
1551992251,1441618,2176.0,2176.0,2176.0,5.63,2.02,22.97,62.59,89.46,94.77,0.02,1448323,2064.0,2064.0,2064.0,5.81,2.13,23.10,68.42,91.68,122.09,0.01607
1551992252,1443639,2021.0,2021.0,2021.0,5.88,1.98,20.66,61.31,91.55,91.62,0.02,1450275,1952.0,1952.0,1952.0,6.51,2.00,24.30,76.35,91.55,111.08,0.01605
1551992253,1445426,1787.0,1787.0,1787.0,6.70,1.51,27.36,70.19,128.25,155.71,0.02,1452105,1830.0,1830.0,1830.0,6.67,1.68,28.88,65.04,120.72,142.61,0.01603
1551992254,1447504,2078.0,2078.0,2078.0,5.20,1.43,18.92,67.50,99.35,100.27,0.02,1454229,2124.0,2124.0,2124.0,6.21,1.68,26.95,84.08,100.07,138.41,0.01601
1551992255,1449529,2025.0,2025.0,2025.0,5.29,1.33,20.84,73.27,97.52,100.53,0.02,1456414,2185.0,2185.0,2185.0,5.83,1.58,22.86,66.78,97.98,132.78,0.01599
1551992256,1451655,2126.0,2126.0,2126.0,5.92,1.66,22.27,66.98,92.14,130.09,0.02,1458580,2166.0,2166.0,2166.0,5.44,1.56,19.74,64.39,97.91,134.61,0.01597
1551992257,1453302,1647.0,1647.0,1647.0,7.07,1.31,40.04,81.79,125.50,141.95,0.02,1460221,1641.0,1641.0,1641.0,7.51,1.42,44.96,99.81,127.53,141.95,0.01596
1551992258,1455224,1922.0,1922.0,1922.0,5.97,1.29,29.87,66.29,96.73,104.20,0.02,1462282,2061.0,2061.0,2061.0,6.07,1.52,29.43,66.39,99.94,100.53,0.01594
1551992259,1457294,2070.0,2070.0,2070.0,5.28,1.66,27.05,70.39,93.45,94.11,0.02,1464601,2319.0,2319.0,2319.0,5.59,1.77,29.70,71.76,97.26,101.06,0.01592
1551992260,1459957,2663.0,2663.0,2663.0,4.19,1.44,14.27,54.20,95.75,105.91,0.02,1467368,2767.0,2767.0,2767.0,4.36,1.67,12.46,58.62,95.94,106.30,0.01589
1551992261,1461955,1998.0,1998.0,1998.0,6.90,1.32,38.40,91.29,132.45,139.46,0.02,1469048,1680.0,1680.0,1680.0,6.39,1.47,30.03,93.65,129.56,144.31,0.01588
1551992262,1463979,2024.0,2024.0,2024.0,6.01,1.80,24.92,63.50,143.39,153.35,0.02,1471047,1999.0,1999.0,1999.0,5.93,2.01,21.09,61.21,148.11,150.21,0.01586
1551992263,1465903,1924.0,1924.0,1924.0,6.06,1.70,25.21,83.30,103.48,113.77,0.02,1473091,2044.0,2044.0,2044.0,6.02,1.74,25.00,77.07,98.57,121.24,0.01584
1551992264,1468105,2202.0,2202.0,2202.0,4.93,1.80,16.48,69.93,86.90,89.00,0.02,1475479,2388.0,2388.0,2388.0,5.33,2.08,17.79,64.16,88.60,93.85,0.01582
1551992265,1469983,1878.0,1878.0,1878.0,6.07,1.56,28.34,69.21,89.33,92.27,0.02,1477371,1892.0,1892.0,1892.0,6.82,1.80,34.18,75.04,98.17,117.51,0.01580
1551992266,1471730,1747.0,1747.0,1747.0,6.45,1.51,27.43,75.30,108.53,110.76,0.02,1479073,1702.0,1702.0,1702.0,6.94,1.73,34.31,70.32,88.54,104.60,0.01579
1551992267,1473872,2142.0,2142.0,2142.0,5.83,1.69,25.51,63.86,114.36,127.53,0.02,1481174,2101.0,2101.0,2101.0,5.88,1.80,26.51,59.05,130.35,133.89,0.01577
1551992268,1475866,1994.0,1994.0,1994.0,6.15,1.66,26.74,86.84,117.64,125.70,0.02,1483097,1923.0,1923.0,1923.0,5.87,2.03,22.86,72.42,122.68,129.96,0.01576
1551992269,1478454,2588.0,2588.0,2588.0,4.77,1.91,18.20,60.13,78.77,85.13,0.02,1485402,2305.0,2305.0,2305.0,5.22,2.06,18.63,66.75,84.93,109.12,0.01573
1551992270,1480288,1834.0,1834.0,1834.0,5.91,1.80,25.64,64.55,85.98,95.49,0.02,1487402,2000.0,2000.0,2000.0,6.20,2.06,25.76,67.76,92.93,127.34,0.01572
1551992271,1482145,1857.0,1857.0,1857.0,6.34,1.49,26.23,74.91,98.70,101.84,0.02,1489355,1953.0,1953.0,1953.0,6.36,1.77,24.89,77.99,98.44,102.43,0.01570
1551992272,1484584,2439.0,2439.0,2439.0,4.74,1.82,17.87,57.74,86.77,143.26,0.02,1491671,2316.0,2316.0,2316.0,5.05,2.01,19.23,58.20,87.36,104.33,0.01568
1551992273,1486634,2050.0,2050.0,2050.0,6.10,1.61,28.87,73.66,127.47,157.94,0.02,1493769,2098.0,2098.0,2098.0,5.75,1.71,22.53,72.16,126.55,135.14,0.01565
1551992274,1488760,2126.0,2126.0,2126.0,5.71,1.77,19.99,68.55,98.04,112.98,0.02,1495700,1931.0,1931.0,1931.0,6.33,2.09,23.41,70.91,95.94,119.21,0.01564
1551992275,1490652,1892.0,1892.0,1892.0,6.16,1.60,27.10,71.70,112.98,131.20,0.02,1497538,1838.0,1838.0,1838.0,6.48,1.72,28.75,93.59,109.71,112.85,0.01562
1551992276,1493104,2452.0,2452.0,2452.0,4.75,1.57,15.91,62.72,95.75,98.24,0.02,1500151,2613.0,2613.0,2613.0,4.85,1.68,15.77,65.21,81.59,95.29,0.01560
1551992277,1495172,2068.0,2068.0,2068.0,5.86,1.79,21.22,69.80,82.71,86.18,0.02,1502386,2235.0,2235.0,2235.0,5.17,1.68,19.09,58.69,76.68,85.79,0.01558
1551992278,1497054,1882.0,1882.0,1882.0,5.63,1.88,24.05,54.10,80.22,83.95,0.02,1504670,2284.0,2284.0,2284.0,5.63,1.98,24.15,55.67,86.77,108.59,0.01556
1551992279,1498957,1903.0,1903.0,1903.0,6.79,1.91,34.24,73.07,86.64,87.95,0.02,1506579,1909.0,1909.0,1909.0,6.21,1.86,29.69,68.81,85.72,129.43,0.01554
1551992280,1501172,2215.0,2215.0,2215.0,5.04,1.87,17.76,63.01,80.22,84.87,0.02,1508864,2285.0,2285.0,2285.0,5.26,1.98,15.88,63.70,83.10,100.20,0.01552
1551992281,1503372,2200.0,2200.0,2200.0,5.53,1.66,23.86,67.01,87.62,114.82,0.02,1510916,2052.0,2052.0,2052.0,5.98,1.82,25.49,66.19,83.03,107.68,0.01550
1551992282,1505132,1760.0,1760.0,1760.0,6.74,1.45,31.72,73.40,108.99,110.03,0.02,1512639,1723.0,1723.0,1723.0,7.06,1.59,33.31,79.04,107.09,128.12,0.01549
1551992283,1506634,1502.0,1502.0,1502.0,8.42,1.17,50.33,86.44,102.11,150.60,0.02,1514037,1398.0,1398.0,1398.0,8.04,1.29,49.32,87.43,112.85,116.39,0.01549
1551992284,1509339,2705.0,2705.0,2705.0,4.24,1.54,13.84,58.00,78.58,103.61,0.02,1516323,2286.0,2286.0,2286.0,4.91,1.77,14.94,74.19,103.55,112.39,0.01547
1551992285,1511493,2154.0,2154.0,2154.0,5.40,1.50,21.56,72.88,90.18,92.86,0.02,1518614,2291.0,2291.0,2291.0,5.50,1.51,20.07,80.48,108.59,128.58,0.01544
1551992286,1512865,1372.0,1372.0,1372.0,7.32,1.24,37.49,81.26,133.23,143.65,0.02,1520235,1621.0,1621.0,1621.0,9.25,1.47,45.84,81.99,138.28,193.33,0.01544
1551992287,1514812,1947.0,1947.0,1947.0,5.99,1.43,23.61,71.76,86.64,96.60,0.02,1522180,1945.0,1945.0,1945.0,6.32,1.55,24.20,73.47,91.82,128.52,0.01542
1551992288,1516530,1718.0,1718.0,1718.0,7.35,1.46,38.83,89.65,97.32,101.45,0.02,1523762,1582.0,1582.0,1582.0,6.31,1.55,25.69,85.98,100.27,130.35,0.01541
1551992289,1518507,1977.0,1977.0,1977.0,5.71,2.19,16.92,78.25,98.04,106.30,0.02,1525837,2075.0,2075.0,2075.0,6.78,2.13,32.13,86.18,106.69,118.36,0.01540
1551992290,1520285,1778.0,1778.0,1778.0,5.89,1.96,22.09,77.92,96.86,113.38,0.02,1527766,1929.0,1929.0,1929.0,6.62,2.15,26.66,80.15,92.60,95.22,0.01538
